hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
,,,1465214400000,12:00,"Monday, 6 6 2016, 12:00 — 18:00",2,Light rain. Mostly cloudy.,38,34,1003,26,50,47
,,,1465236000000,18:00,"Monday, 6 6 2016, 18:00 — 00:00",14,More clouds than sun.,33,32,1001,3,50,56
true,"Tue, 7 Jun",7 Jun,1465257600000,00:00,"Tuesday, 7 6 2016, 00:00 — 06:00",13,Passing clouds.,31,30,1002,6,110,67
,,,1465279200000,06:00,"Tuesday, 7 6 2016, 06:00 — 12:00",1,Clear.,38,32,501,12,110,26
,,,1465300800000,12:00,"Tuesday, 7 6 2016, 12:00 — 18:00",2,Passing clouds.,37,36,1000,20,70,42
,,,1465322400000,18:00,"Tuesday, 7 6 2016, 18:00 — 00:00",13,Clear.,33,32,1000,3,90,52
true,"Wed, 8 Jun",8 Jun,1465344000000,00:00,"Wednesday, 8 6 2016, 00:00 — 06:00",14,Passing clouds.,31,30,1000,3,70,58
,,,1465365600000,06:00,"Wednesday, 8 6 2016, 06:00 — 12:00",1,Thundershowers. Passing clouds.,38,33,1000,7,90,49
,,,1465387200000,12:00,"Wednesday, 8 6 2016, 12:00 — 18:00",1,Thundershowers. Passing clouds.,41,39,996,15,70,46
,,,1465408800000,18:00,"Wednesday, 8 6 2016, 18:00 — 00:00",13,Light rain. Overcast.,36,34,998,6,160,54
true,"Thu, 9 Jun",9 Jun,1465430400000,00:00,"Thursday, 9 6 2016, 00:00 — 06:00",7,Broken clouds.,31,31,998,11,140,68
,,,1465452000000,06:00,"Thursday, 9 6 2016, 06:00 — 12:00",2,Light snow. Overcast.,38,32,999,7,140,57
,,,1465473600000,12:00,"Thursday, 9 6 2016, 12:00 — 18:00",7,Drizzle. Cloudy.,40,36,996,16,110,36
,,,1465495200000,18:00,"Thursday, 9 6 2016, 18:00 — 00:00",14,Sprinkles. Mostly cloudy.,34,32,996,2,160,48
true,"Fri, 10 Jun",10 Jun,1465516800000,00:00,"Friday, 10 6 2016, 00:00 — 06:00",2,Partly cloudy.,29,29,999,6,110,61
,,,1465538400000,06:00,"Friday, 10 6 2016, 06:00 — 12:00",1,Thundershowers. Passing clouds.,38,32,998,8,110,48
,,,1465560000000,12:00,"Friday, 10 6 2016, 12:00 — 18:00",3,Sunny.,42,36,996,20,140,42
,,,1465581600000,18:00,"Friday, 10 6 2016, 18:00 — 00:00",14,Passing clouds.,34,33,997,9,270,52
true,"Sat, 11 Jun",11 Jun,1465603200000,00:00,"Saturday, 11 6 2016, 00:00 — 06:00",14,More clouds than sun.,33,26,998,6,50,72
,,,1465624800000,06:00,"Saturday, 11 6 2016, 06:00 — 12:00",6,Scattered clouds.,33,30,1000,11,270,59
,,,1465646400000,12:00,"Saturday, 11 6 2016, 12:00 — 18:00",1,Thundershowers. Passing clouds.,38,38,996,7,340,38
,,,1465668000000,18:00,"Saturday, 11 6 2016, 18:00 — 00:00",17,Mild.,31,30,998,14,270,58
true,"Sun, 12 Jun",12 Jun,1465689600000,00:00,"Sunday, 12 6 2016, 00:00 — 06:00",14,Passing clouds.,29,29,998,3,290,60
,,,1465711200000,06:00,"Sunday, 12 6 2016, 06:00 — 12:00",2,Light snow. Overcast.,37,32,1000,9,270,44
,,,1465732800000,12:00,"Sunday, 12 6 2016, 12:00 — 18:00",2,Light rain. Mostly cloudy.,39,39,996,12,270,34
,,,1465754400000,18:00,"Sunday, 12 6 2016, 18:00 — 00:00",13,Light rain. Overcast.,36,34,996,6,290,42
true,"Mon, 13 Jun",13 Jun,1465776000000,00:00,"Monday, 13 6 2016, 00:00 — 06:00",13,Clear.,32,30,998,5,270,55
,,,1465797600000,06:00,"Monday, 13 6 2016, 06:00 — 12:00",2,Light rain. Mostly cloudy.,39,34,998,10,290,46
,,,1465819200000,12:00,"Monday, 13 6 2016, 12:00 — 18:00",6,Rain. Fog.,40,40,994,16,270,37
,,,1465840800000,18:00,"Monday, 13 6 2016, 18:00 — 00:00",22,Thunderstorms. Fog.,31,28,998,19,230,63
true,"Tue, 14 Jun",14 Jun,1465862400000,00:00,"Tuesday, 14 6 2016, 00:00 — 06:00",14,Passing clouds.,28,27,998,27,250,74
,,,1465884000000,06:00,"Tuesday, 14 6 2016, 06:00 — 12:00",6,Scattered clouds.,32,30,998,17,270,58
,,,1465905600000,12:00,"Tuesday, 14 6 2016, 12:00 — 18:00",7,Drizzle. Cloudy.,36,35,996,12,270,50
,,,1465927200000,18:00,"Tuesday, 14 6 2016, 18:00 — 00:00",14,More clouds than sun.,34,33,995,4,180,66
true,"Wed, 15 Jun",15 Jun,1465948800000,00:00,"Wednesday, 15 6 2016, 00:00 — 06:00",14,More clouds than sun.,32,31,995,6,110,72
,,,1465970400000,06:00,"Wednesday, 15 6 2016, 06:00 — 12:00",2,Light rain. Mostly cloudy.,36,34,996,16,270,50
,,,1465992000000,12:00,"Wednesday, 15 6 2016, 12:00 — 18:00",6,Rain. Fog.,37,36,994,6,50,53
,,,1466013600000,18:00,"Wednesday, 15 6 2016, 18:00 — 00:00",14,More clouds than sun.,32,32,996,9,50,66
true,"Thu, 16 Jun",16 Jun,1466035200000,00:00,"Thursday, 16 6 2016, 00:00 — 06:00",14,Passing clouds.,31,30,996,12,140,72
,,,1466056800000,06:00,"Thursday, 16 6 2016, 06:00 — 12:00",2,Partly cloudy.,34,30,1000,10,90,60
,,,1466078400000,12:00,"Thursday, 16 6 2016, 12:00 — 18:00",1,Thundershowers. Passing clouds.,37,36,996,9,140,44
,,,1466100000000,18:00,"Thursday, 16 6 2016, 18:00 — 00:00",14,Sunny.,34,31,998,9,90,63
true,"Fri, 17 Jun",17 Jun,1466121600000,00:00,"Friday, 17 6 2016, 00:00 — 06:00",14,Passing clouds.,30,27,998,14,340,78
,,,1466143200000,06:00,"Friday, 17 6 2016, 06:00 — 12:00",2,Partly cloudy.,36,31,1000,8,110,57
,,,1466164800000,12:00,"Friday, 17 6 2016, 12:00 — 18:00",1,Thundershowers. Passing clouds.,39,38,996,7,50,46
,,,1466186400000,18:00,"Friday, 17 6 2016, 18:00 — 00:00",14,More clouds than sun.,32,32,998,0,0,58
true,"Sat, 18 Jun",18 Jun,1466208000000,00:00,"Saturday, 18 6 2016, 00:00 — 06:00",14,More clouds than sun.,32,31,1000,12,90,69
,,,1466229600000,06:00,"Saturday, 18 6 2016, 06:00 — 12:00",1,Clear.,38,33,1001,11,90,56
,,,1466251200000,12:00,"Saturday, 18 6 2016, 12:00 — 18:00",6,Rain. Fog.,39,39,998,8,90,45
,,,1466272800000,18:00,"Saturday, 18 6 2016, 18:00 — 00:00",14,More clouds than sun.,33,33,1001,9,140,66
true,"Sun, 19 Jun",19 Jun,1466294400000,00:00,"Sunday, 19 6 2016, 00:00 — 06:00",14,More clouds than sun.,32,31,1001,7,110,70
,,,1466316000000,06:00,"Sunday, 19 6 2016, 06:00 — 12:00",1,Thundershowers. Passing clouds.,37,33,1003,19,140,59
,,,1466337600000,12:00,"Sunday, 19 6 2016, 12:00 — 18:00",6,Rain. Fog.,40,37,998,6,70,48
,,,1466359200000,18:00,"Sunday, 19 6 2016, 18:00 — 00:00",14,Sunny.,35,35,1000,8,90,60
true,"Mon, 20 Jun",20 Jun,1466380800000,00:00,"Monday, 20 6 2016, 00:00 — 06:00",14,Sprinkles. Mostly cloudy.,32,31,999,5,110,72
,,,1466402400000,06:00,"Monday, 20 6 2016, 06:00 — 12:00",3,Sunny.,38,34,1001,9,140,56
,,,1466424000000,12:00,"Monday, 20 6 2016, 12:00 — 18:00",22,Thunderstorms. Fog.,27,26,998,5,90,96
,,,1466445600000,18:00,"Monday, 20 6 2016, 18:00 — 00:00",14,Passing clouds.,28,28,1000,6,110,88
true,"Tue, 21 Jun",21 Jun,1466467200000,00:00,"Tuesday, 21 6 2016, 00:00 — 06:00",14,Passing clouds.,28,28,999,4,110,84
,,,1466488800000,06:00,"Tuesday, 21 6 2016, 06:00 — 12:00",2,Light rain. Mostly cloudy.,35,30,999,8,110,66
,,,1466510400000,12:00,"Tuesday, 21 6 2016, 12:00 — 18:00",6,Rain. Fog.,37,33,998,11,140,57
,,,1466532000000,18:00,"Tuesday, 21 6 2016, 18:00 — 00:00",14,Sprinkles. Broken clouds.,30,30,1000,9,140,78
true,"Wed, 22 Jun",22 Jun,1466553600000,00:00,"Wednesday, 22 6 2016, 00:00 — 06:00",9,Sprinkles. Broken clouds.,28,28,1001,9,90,86
,,,1466575200000,06:00,"Wednesday, 22 6 2016, 06:00 — 12:00",3,Mostly cloudy.,35,30,1002,11,140,67
,,,1466596800000,12:00,"Wednesday, 22 6 2016, 12:00 — 18:00",2,Light rain. Mostly cloudy.,36,35,1000,9,90,56
,,,1466618400000,18:00,"Wednesday, 22 6 2016, 18:00 — 00:00",14,More clouds than sun.,31,31,1001,6,90,72
true,"Thu, 23 Jun",23 Jun,1466640000000,00:00,"Thursday, 23 6 2016, 00:00 — 06:00",14,Passing clouds.,30,30,1001,6,140,76
,,,1466661600000,06:00,"Thursday, 23 6 2016, 06:00 — 12:00",18,Light snow. Overcast.,33,28,1002,6,180,65
,,,1466683200000,12:00,"Thursday, 23 6 2016, 12:00 — 18:00",2,Light rain. Mostly cloudy.,37,37,997,4,230,45
,,,1466704800000,18:00,"Thursday, 23 6 2016, 18:00 — 00:00",14,More clouds than sun.,34,32,998,8,230,62
true,"Fri, 24 Jun",24 Jun,1466726400000,00:00,"Friday, 24 6 2016, 00:00 — 06:00",3,Mostly cloudy.,30,30,998,0,0,69
,,,1466748000000,06:00,"Friday, 24 6 2016, 06:00 — 12:00",1,Thundershowers. Passing clouds.,37,33,998,13,250,52
,,,1466769600000,12:00,"Friday, 24 6 2016, 12:00 — 18:00",2,Light rain. Mostly cloudy.,40,39,996,5,320,40
,,,1466791200000,18:00,"Friday, 24 6 2016, 18:00 — 00:00",14,Sunny.,36,35,996,4,140,60
true,"Sat, 25 Jun",25 Jun,1466812800000,00:00,"Saturday, 25 6 2016, 00:00 — 06:00",14,Passing clouds.,34,33,998,6,110,66
,,,1466834400000,06:00,"Saturday, 25 6 2016, 06:00 — 12:00",1,Clear.,38,33,1001,10,90,64
,,,1466856000000,12:00,"Saturday, 25 6 2016, 12:00 — 18:00",6,Rain. Fog.,39,36,998,9,90,52
,,,1466877600000,18:00,"Saturday, 25 6 2016, 18:00 — 00:00",14,More clouds than sun.,34,32,1000,9,90,68
true,"Sun, 26 Jun",26 Jun,1466899200000,00:00,"Sunday, 26 6 2016, 00:00 — 06:00",14,Sprinkles. Mostly cloudy.,31,30,1001,9,90,77
,,,1466920800000,06:00,"Sunday, 26 6 2016, 06:00 — 12:00",2,Light snow. Overcast.,37,32,1001,11,110,64
,,,1466942400000,12:00,"Sunday, 26 6 2016, 12:00 — 18:00",6,Rain. Fog.,39,35,997,7,90,52
,,,1466964000000,18:00,"Sunday, 26 6 2016, 18:00 — 00:00",14,Passing clouds.,35,33,998,8,90,64
true,"Mon, 27 Jun",27 Jun,1466985600000,00:00,"Monday, 27 6 2016, 00:00 — 06:00",9,Sprinkles. Mostly cloudy.,31,31,999,4,110,79
,,,1467007200000,06:00,"Monday, 27 6 2016, 06:00 — 12:00",9,Sprinkles. Mostly cloudy.,37,32,1000,11,90,66
,,,1467028800000,12:00,"Monday, 27 6 2016, 12:00 — 18:00",7,Drizzle. Cloudy.,38,36,996,10,90,53
,,,1467050400000,18:00,"Monday, 27 6 2016, 18:00 — 00:00",14,More clouds than sun.,34,33,998,6,90,70
true,"Tue, 28 Jun",28 Jun,1467072000000,00:00,"Tuesday, 28 6 2016, 00:00 — 06:00",14,Sprinkles. Broken clouds.,28,26,1000,0,0,94
,,,1467093600000,06:00,"Tuesday, 28 6 2016, 06:00 — 12:00",22,Thunderstorms. Fog.,29,26,1003,0,0,92
,,,1467115200000,12:00,"Tuesday, 28 6 2016, 12:00 — 18:00",6,Rain. Fog.,35,35,999,9,90,62
,,,1467136800000,18:00,"Tuesday, 28 6 2016, 18:00 — 00:00",14,Sprinkles. Broken clouds.,32,31,1000,6,50,74
true,"Wed, 29 Jun",29 Jun,1467158400000,00:00,"Wednesday, 29 6 2016, 00:00 — 06:00",9,Sprinkles. Broken clouds.,28,28,1002,4,140,86
,,,1467180000000,06:00,"Wednesday, 29 6 2016, 06:00 — 12:00",3,Sprinkles. Mostly cloudy.,37,32,1002,12,90,64
,,,1467201600000,12:00,"Wednesday, 29 6 2016, 12:00 — 18:00",6,Rain. Fog.,39,39,998,14,70,48
,,,1467223200000,18:00,"Wednesday, 29 6 2016, 18:00 — 00:00",14,Sprinkles. Mostly cloudy.,35,34,998,5,90,67
true,"Thu, 30 Jun",30 Jun,1467244800000,00:00,"Thursday, 30 6 2016, 00:00 — 06:00",14,Sprinkles. Mostly cloudy.,33,31,999,2,90,77
,,,1467266400000,06:00,"Thursday, 30 6 2016, 06:00 — 12:00",1,Clear.,38,34,998,7,110,60
,,,1467288000000,12:00,"Thursday, 30 6 2016, 12:00 — 18:00",6,Rain. Fog.,40,40,995,8,180,45
,,,1467309600000,18:00,"Thursday, 30 6 2016, 18:00 — 00:00",17,Mild.,32,31,996,4,90,88
