hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
,,,1473876000000,18:00,"Wednesday, 14 9 2016, 18:00 — 00:00",14,Overcast.,29,28,1006,0,0,89
true,"Thu, 15 Sep",15 Sep,1473897600000,00:00,"Thursday, 15 9 2016, 00:00 — 06:00",14,Overcast.,27,27,1006,0,0,92
,,,1473919200000,06:00,"Thursday, 15 9 2016, 06:00 — 12:00",9,Overcast.,34,29,1007,4,20,67
,,,1473940800000,12:00,"Thursday, 15 9 2016, 12:00 — 18:00",3,Sunny.,34,34,1003,51,30,24
,,,1473962400000,18:00,"Thursday, 15 9 2016, 18:00 — 00:00",13,Overcast.,30,28,1005,0,0,74
true,"Fri, 16 Sep",16 Sep,1473984000000,00:00,"Friday, 16 9 2016, 00:00 — 06:00",14,Overcast.,27,26,1005,0,0,87
,,,1474005600000,06:00,"Friday, 16 9 2016, 06:00 — 12:00",9,Overcast.,34,29,1006,2,180,66
,,,1474027200000,12:00,"Friday, 16 9 2016, 12:00 — 18:00",3,Light rain. Broken clouds.,36,34,1002,7,320,46
,,,1474048800000,18:00,"Friday, 16 9 2016, 18:00 — 00:00",13,Overcast.,31,28,1003,2,320,72
true,"Sat, 17 Sep",17 Sep,1474070400000,00:00,"Saturday, 17 9 2016, 00:00 — 06:00",14,Overcast.,27,27,1003,3,250,84
,,,1474092000000,06:00,"Saturday, 17 9 2016, 06:00 — 12:00",9,Overcast.,33,29,1005,2,290,71
,,,1474113600000,12:00,"Saturday, 17 9 2016, 12:00 — 18:00",2,Sunny.,35,34,1001,2,50,50
,,,1474135200000,18:00,"Saturday, 17 9 2016, 18:00 — 00:00",14,Overcast.,32,29,1004,2,180,72
true,"Sun, 18 Sep",18 Sep,1474156800000,00:00,"Sunday, 18 9 2016, 00:00 — 06:00",14,Overcast.,29,27,1004,0,0,84
,,,1474178400000,06:00,"Sunday, 18 9 2016, 06:00 — 12:00",9,Overcast.,35,29,1006,93,190,68
,,,1474200000000,12:00,"Sunday, 18 9 2016, 12:00 — 18:00",6,Rain. Mostly cloudy.,36,35,1003,5,90,48
,,,1474221600000,18:00,"Sunday, 18 9 2016, 18:00 — 00:00",14,Overcast.,28,28,1005,0,0,78
true,"Mon, 19 Sep",19 Sep,1474243200000,00:00,"Monday, 19 9 2016, 00:00 — 06:00",9,Overcast.,27,27,1005,0,0,84
,,,1474264800000,06:00,"Monday, 19 9 2016, 06:00 — 12:00",9,Overcast.,34,29,1005,4,140,68
,,,1474286400000,12:00,"Monday, 19 9 2016, 12:00 — 18:00",2,Sunny.,36,35,1001,4,230,44
,,,1474308000000,18:00,"Monday, 19 9 2016, 18:00 — 00:00",14,Overcast.,31,28,1003,0,0,74
true,"Tue, 20 Sep",20 Sep,1474329600000,00:00,"Tuesday, 20 9 2016, 00:00 — 06:00",14,Overcast.,27,26,1003,0,0,86
,,,1474351200000,06:00,"Tuesday, 20 9 2016, 06:00 — 12:00",9,Overcast.,35,29,1004,6,50,61
,,,1474372800000,12:00,"Tuesday, 20 9 2016, 12:00 — 18:00",2,Sunny.,37,35,1000,6,250,44
,,,1474394400000,18:00,"Tuesday, 20 9 2016, 18:00 — 00:00",13,Overcast.,31,29,1003,0,0,70
true,"Wed, 21 Sep",21 Sep,1474416000000,00:00,"Wednesday, 21 9 2016, 00:00 — 06:00",14,Overcast.,29,28,1004,0,0,80
,,,1474437600000,06:00,"Wednesday, 21 9 2016, 06:00 — 12:00",9,Overcast.,35,29,1006,6,90,64
,,,1474459200000,12:00,"Wednesday, 21 9 2016, 12:00 — 18:00",2,Sunny.,37,34,1003,5,140,52
,,,1474480800000,18:00,"Wednesday, 21 9 2016, 18:00 — 00:00",14,Overcast.,31,29,1006,10,90,72
true,"Thu, 22 Sep",22 Sep,1474502400000,00:00,"Thursday, 22 9 2016, 00:00 — 06:00",14,Overcast.,29,27,1007,11,140,83
,,,1474524000000,06:00,"Thursday, 22 9 2016, 06:00 — 12:00",9,Overcast.,31,27,1010,12,90,74
,,,1474545600000,12:00,"Thursday, 22 9 2016, 12:00 — 18:00",6,Partly cloudy.,32,32,1007,6,90,62
,,,1474567200000,18:00,"Thursday, 22 9 2016, 18:00 — 00:00",14,Overcast.,29,27,1007,6,70,76
true,"Fri, 23 Sep",23 Sep,1474588800000,00:00,"Friday, 23 9 2016, 00:00 — 06:00",14,Overcast.,27,26,1006,0,0,86
,,,1474610400000,06:00,"Friday, 23 9 2016, 06:00 — 12:00",9,Overcast.,32,27,1006,6,90,74
,,,1474632000000,12:00,"Friday, 23 9 2016, 12:00 — 18:00",3,Light rain. Broken clouds.,34,33,1002,5,90,57
,,,1474653600000,18:00,"Friday, 23 9 2016, 18:00 — 00:00",13,Overcast.,31,29,1003,2,70,74
true,"Sat, 24 Sep",24 Sep,1474675200000,00:00,"Saturday, 24 9 2016, 00:00 — 06:00",14,Overcast.,28,28,1004,5,140,80
,,,1474696800000,06:00,"Saturday, 24 9 2016, 06:00 — 12:00",9,Overcast.,32,29,1005,7,90,72
,,,1474718400000,12:00,"Saturday, 24 9 2016, 12:00 — 18:00",7,Sprinkles. Broken clouds.,34,33,1002,6,90,61
,,,1474740000000,18:00,"Saturday, 24 9 2016, 18:00 — 00:00",14,Overcast.,29,28,1003,0,0,80
true,"Sun, 25 Sep",25 Sep,1474761600000,00:00,"Sunday, 25 9 2016, 00:00 — 06:00",14,Overcast.,27,26,1004,0,0,84
,,,1474783200000,06:00,"Sunday, 25 9 2016, 06:00 — 12:00",9,Overcast.,33,28,1005,6,230,68
,,,1474804800000,12:00,"Sunday, 25 9 2016, 12:00 — 18:00",7,Dense fog.,34,33,1002,3,20,51
,,,1474826400000,18:00,"Sunday, 25 9 2016, 18:00 — 00:00",13,Overcast.,29,28,1004,0,0,76
true,"Mon, 26 Sep",26 Sep,1474848000000,00:00,"Monday, 26 9 2016, 00:00 — 06:00",9,Overcast.,26,26,1005,0,0,89
,,,1474869600000,06:00,"Monday, 26 9 2016, 06:00 — 12:00",3,Fog.,33,29,1007,5,140,62
,,,1474891200000,12:00,"Monday, 26 9 2016, 12:00 — 18:00",6,Partly cloudy.,34,34,1004,0,0,54
,,,1474912800000,18:00,"Monday, 26 9 2016, 18:00 — 00:00",14,Fog.,30,29,1006,2,140,74
true,"Tue, 27 Sep",27 Sep,1474934400000,00:00,"Tuesday, 27 9 2016, 00:00 — 06:00",9,Overcast.,27,27,1007,0,0,83
,,,1474956000000,06:00,"Tuesday, 27 9 2016, 06:00 — 12:00",9,Overcast.,34,28,1008,0,0,65
,,,1474977600000,12:00,"Tuesday, 27 9 2016, 12:00 — 18:00",2,Sunny.,35,34,1004,2,340,50
,,,1474999200000,18:00,"Tuesday, 27 9 2016, 18:00 — 00:00",14,Overcast.,31,28,1005,0,0,74
true,"Wed, 28 Sep",28 Sep,1475020800000,00:00,"Wednesday, 28 9 2016, 00:00 — 06:00",14,Overcast.,27,26,1005,0,0,84
,,,1475042400000,06:00,"Wednesday, 28 9 2016, 06:00 — 12:00",9,Overcast.,34,28,1006,4,230,63
,,,1475064000000,12:00,"Wednesday, 28 9 2016, 12:00 — 18:00",2,Sunny.,36,34,1003,3,340,46
,,,1475085600000,18:00,"Wednesday, 28 9 2016, 18:00 — 00:00",13,Overcast.,31,29,1004,0,0,68
true,"Thu, 29 Sep",29 Sep,1475107200000,00:00,"Thursday, 29 9 2016, 00:00 — 06:00",14,Overcast.,29,28,1005,5,140,76
,,,1475128800000,06:00,"Thursday, 29 9 2016, 06:00 — 12:00",1,More clouds than sun.,34,34,1006,7,140,58
,,,1475150400000,12:00,"Thursday, 29 9 2016, 12:00 — 18:00",6,Rain. Mostly cloudy.,34,34,1003,2,90,54
,,,1475172000000,18:00,"Thursday, 29 9 2016, 18:00 — 00:00",14,Fog.,31,30,1005,6,110,70
true,"Fri, 30 Sep",30 Sep,1475193600000,00:00,"Friday, 30 9 2016, 00:00 — 06:00",14,Overcast.,29,28,1006,2,110,82
,,,1475215200000,06:00,"Friday, 30 9 2016, 06:00 — 12:00",1,Chilly.,34,29,1006,5,230,65
,,,1475236800000,12:00,"Friday, 30 9 2016, 12:00 — 18:00",6,Rain. Mostly cloudy.,35,34,1003,4,90,50
,,,1475258400000,18:00,"Friday, 30 9 2016, 18:00 — 00:00",14,Overcast.,31,29,1005,0,0,73
