hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
,,,1468735200000,06:00,"Sunday, 17 7 2016, 06:00 — 12:00",19,Freezing rain. Cloudy.,29,27,1002,8,230,88
,,,1468756800000,12:00,"Sunday, 17 7 2016, 12:00 — 18:00",18,Low clouds.,30,29,1000,10,270,84
,,,1468778400000,18:00,"Sunday, 17 7 2016, 18:00 — 00:00",14,Clear.,27,27,1001,0,0,90
true,"Mon, 18 Jul",18 Jul,1468800000000,00:00,"Monday, 18 7 2016, 00:00 — 06:00",14,Clear.,26,26,1000,2,270,92
,,,1468821600000,06:00,"Monday, 18 7 2016, 06:00 — 12:00",18,Light rain. Passing clouds.,29,25,1002,4,270,92
,,,1468843200000,12:00,"Monday, 18 7 2016, 12:00 — 18:00",18,More clouds than sun.,31,27,999,5,320,86
,,,1468864800000,18:00,"Monday, 18 7 2016, 18:00 — 00:00",17,Fog.,29,28,999,5,70,94
true,"Tue, 19 Jul",19 Jul,1468886400000,00:00,"Tuesday, 19 7 2016, 00:00 — 06:00",14,Clear.,28,27,999,5,270,92
,,,1468908000000,06:00,"Tuesday, 19 7 2016, 06:00 — 12:00",9,Clear.,33,29,1001,19,270,74
,,,1468929600000,12:00,"Tuesday, 19 7 2016, 12:00 — 18:00",2,Passing clouds.,35,35,998,15,270,62
,,,1468951200000,18:00,"Tuesday, 19 7 2016, 18:00 — 00:00",14,Rain. More clouds than sun.,32,31,998,6,250,80
true,"Wed, 20 Jul",20 Jul,1468972800000,00:00,"Wednesday, 20 7 2016, 00:00 — 06:00",14,Clear.,31,29,998,0,0,86
,,,1468994400000,06:00,"Wednesday, 20 7 2016, 06:00 — 12:00",2,Passing clouds.,35,32,1000,22,250,62
,,,1469016000000,12:00,"Wednesday, 20 7 2016, 12:00 — 18:00",6,Scattered showers. Passing clouds.,37,37,997,19,270,54
,,,1469037600000,18:00,"Wednesday, 20 7 2016, 18:00 — 00:00",14,More clouds than sun.,34,33,998,3,180,70
true,"Thu, 21 Jul",21 Jul,1469059200000,00:00,"Thursday, 21 7 2016, 00:00 — 06:00",9,Clear.,30,30,998,4,320,77
,,,1469080800000,06:00,"Thursday, 21 7 2016, 06:00 — 12:00",2,Passing clouds.,35,31,1000,15,230,62
,,,1469102400000,12:00,"Thursday, 21 7 2016, 12:00 — 18:00",2,Passing clouds.,37,37,997,11,230,52
,,,1469124000000,18:00,"Thursday, 21 7 2016, 18:00 — 00:00",14,More clouds than sun.,34,33,998,2,180,68
true,"Fri, 22 Jul",22 Jul,1469145600000,00:00,"Friday, 22 7 2016, 00:00 — 06:00",14,More clouds than sun.,32,30,997,3,270,72
,,,1469167200000,06:00,"Friday, 22 7 2016, 06:00 — 12:00",2,Passing clouds.,35,32,999,8,90,60
,,,1469188800000,12:00,"Friday, 22 7 2016, 12:00 — 18:00",2,Passing clouds.,37,37,998,6,180,48
,,,1469210400000,18:00,"Friday, 22 7 2016, 18:00 — 00:00",14,Clear.,33,31,999,7,140,78
true,"Sat, 23 Jul",23 Jul,1469232000000,00:00,"Saturday, 23 7 2016, 00:00 — 06:00",14,Clear.,30,29,997,10,140,83
,,,1469253600000,06:00,"Saturday, 23 7 2016, 06:00 — 12:00",7,Fog.,33,29,1002,10,90,70
,,,1469275200000,12:00,"Saturday, 23 7 2016, 12:00 — 18:00",6,Scattered showers. Passing clouds.,34,34,1000,8,90,64
,,,1469296800000,18:00,"Saturday, 23 7 2016, 18:00 — 00:00",14,Clear.,31,30,1001,9,140,73
true,"Sun, 24 Jul",24 Jul,1469318400000,00:00,"Sunday, 24 7 2016, 00:00 — 06:00",9,Clear.,29,29,1003,4,70,86
,,,1469340000000,06:00,"Sunday, 24 7 2016, 06:00 — 12:00",9,Clear.,33,30,1004,2,90,76
,,,1469361600000,12:00,"Sunday, 24 7 2016, 12:00 — 18:00",7,Sunny.,34,32,1000,3,180,70
,,,1469383200000,18:00,"Sunday, 24 7 2016, 18:00 — 00:00",14,Clear.,30,30,1000,0,0,82
true,"Mon, 25 Jul",25 Jul,1469404800000,00:00,"Monday, 25 7 2016, 00:00 — 06:00",14,Clear.,29,29,1002,0,0,86
,,,1469426400000,06:00,"Monday, 25 7 2016, 06:00 — 12:00",9,Rain. More clouds than sun.,33,31,1002,3,20,72
,,,1469448000000,12:00,"Monday, 25 7 2016, 12:00 — 18:00",7,Sunny.,33,32,1000,3,110,69
,,,1469469600000,18:00,"Monday, 25 7 2016, 18:00 — 00:00",14,Clear.,32,30,1001,5,180,76
true,"Tue, 26 Jul",26 Jul,1469491200000,00:00,"Tuesday, 26 7 2016, 00:00 — 06:00",14,Clear.,30,29,1001,5,140,85
,,,1469512800000,06:00,"Tuesday, 26 7 2016, 06:00 — 12:00",9,Clear.,34,31,1003,6,110,78
,,,1469534400000,12:00,"Tuesday, 26 7 2016, 12:00 — 18:00",18,Light rain. Passing clouds.,29,28,1001,6,20,92
,,,1469556000000,18:00,"Tuesday, 26 7 2016, 18:00 — 00:00",14,Clear.,28,28,1003,12,90,88
true,"Wed, 27 Jul",27 Jul,1469577600000,00:00,"Wednesday, 27 7 2016, 00:00 — 06:00",14,Clear.,28,28,1003,7,90,87
,,,1469599200000,06:00,"Wednesday, 27 7 2016, 06:00 — 12:00",9,Clear.,29,29,1005,7,90,89
,,,1469620800000,12:00,"Wednesday, 27 7 2016, 12:00 — 18:00",20,Light rain. Sunny.,29,27,1004,0,0,88
,,,1469642400000,18:00,"Wednesday, 27 7 2016, 18:00 — 00:00",14,Clear.,28,28,1004,0,0,95
true,"Thu, 28 Jul",28 Jul,1469664000000,00:00,"Thursday, 28 7 2016, 00:00 — 06:00",14,Clear.,27,27,1003,0,0,95
,,,1469685600000,06:00,"Thursday, 28 7 2016, 06:00 — 12:00",18,Low clouds.,32,28,1004,4,50,84
,,,1469707200000,12:00,"Thursday, 28 7 2016, 12:00 — 18:00",7,Sunny.,33,29,1000,28,50,76
,,,1469728800000,18:00,"Thursday, 28 7 2016, 18:00 — 00:00",34,Low clouds.,28,27,1002,0,0,94
true,"Fri, 29 Jul",29 Jul,1469750400000,00:00,"Friday, 29 7 2016, 00:00 — 06:00",14,Clear.,27,27,1001,0,0,96
,,,1469772000000,06:00,"Friday, 29 7 2016, 06:00 — 12:00",9,Clear.,28,28,1002,2,50,90
,,,1469793600000,12:00,"Friday, 29 7 2016, 12:00 — 18:00",18,Light rain. Passing clouds.,28,26,998,0,0,95
,,,1469815200000,18:00,"Friday, 29 7 2016, 18:00 — 00:00",14,Clear.,27,27,1000,0,0,96
true,"Sat, 30 Jul",30 Jul,1469836800000,00:00,"Saturday, 30 7 2016, 00:00 — 06:00",14,Clear.,27,27,999,7,90,96
,,,1469858400000,06:00,"Saturday, 30 7 2016, 06:00 — 12:00",18,Light rain. Passing clouds.,29,27,1002,0,0,90
,,,1469880000000,12:00,"Saturday, 30 7 2016, 12:00 — 18:00",22,Sprinkles. Low clouds.,27,26,999,3,90,97
,,,1469901600000,18:00,"Saturday, 30 7 2016, 18:00 — 00:00",34,Light rain. Passing clouds.,27,27,1002,0,0,98
true,"Sun, 31 Jul",31 Jul,1469923200000,00:00,"Sunday, 31 7 2016, 00:00 — 06:00",34,Light rain. Passing clouds.,27,27,1000,0,0,96
,,,1469944800000,06:00,"Sunday, 31 7 2016, 06:00 — 12:00",9,Clear.,30,28,1002,0,0,88
,,,1469966400000,12:00,"Sunday, 31 7 2016, 12:00 — 18:00",9,Clear.,31,30,998,7,70,77
,,,1469988000000,18:00,"Sunday, 31 7 2016, 18:00 — 00:00",14,Clear.,28,28,1000,4,90,86
