hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
,,,1457157600000,06:00,"Saturday, 5 3 2016, 06:00 — 12:00",2,Sunny.,26,26,1014,11,20,52
,,,1457179200000,12:00,"Saturday, 5 3 2016, 12:00 — 18:00",6,Fog.,29,27,1010,11,20,46
,,,1457200800000,18:00,"Saturday, 5 3 2016, 18:00 — 00:00",22,Light snow. Partly cloudy.,19,18,1014,15,320,94
true,"Sun, 6 Mar",6 Mar,1457222400000,00:00,"Sunday, 6 3 2016, 00:00 — 06:00",14,Rain. Overcast.,16,16,1012,0,0,96
,,,1457244000000,06:00,"Sunday, 6 3 2016, 06:00 — 12:00",9,Scattered clouds.,24,17,1015,0,0,76
,,,1457265600000,12:00,"Sunday, 6 3 2016, 12:00 — 18:00",7,Partly sunny.,28,27,1011,7,50,58
,,,1457287200000,18:00,"Sunday, 6 3 2016, 18:00 — 00:00",14,Scattered clouds.,22,19,1013,2,0,73
true,"Mon, 7 Mar",7 Mar,1457308800000,00:00,"Monday, 7 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1457330400000,06:00,"Monday, 7 3 2016, 06:00 — 12:00",1,Overcast.,28,28,1014,4,270,57
,,,1457352000000,12:00,"Monday, 7 3 2016, 12:00 — 18:00",2,Sunny.,29,27,1010,10,340,56
,,,1457373600000,18:00,"Monday, 7 3 2016, 18:00 — 00:00",14,Mostly cloudy.,24,22,1011,7,320,71
true,"Tue, 8 Mar",8 Mar,1457395200000,00:00,"Tuesday, 8 3 2016, 00:00 — 06:00",14,Scattered clouds.,20,18,1011,0,0,83
,,,1457416800000,06:00,"Tuesday, 8 3 2016, 06:00 — 12:00",1,Overcast.,26,26,1013,11,270,58
,,,1457438400000,12:00,"Tuesday, 8 3 2016, 12:00 — 18:00",3,,28,28,1010,9,320,48
,,,1457460000000,18:00,"Tuesday, 8 3 2016, 18:00 — 00:00",14,Scattered clouds.,23,20,1011,0,0,74
true,"Wed, 9 Mar",9 Mar,1457481600000,00:00,"Wednesday, 9 3 2016, 00:00 — 06:00",14,Rain. Overcast.,17,17,1011,0,0,94
,,,1457503200000,06:00,"Wednesday, 9 3 2016, 06:00 — 12:00",9,Scattered clouds.,26,19,1013,10,230,68
,,,1457524800000,12:00,"Wednesday, 9 3 2016, 12:00 — 18:00",1,Overcast.,29,28,1010,16,290,38
,,,1457546400000,18:00,"Wednesday, 9 3 2016, 18:00 — 00:00",13,Partly sunny.,23,19,1013,0,0,74
true,"Thu, 10 Mar",10 Mar,1457568000000,00:00,"Thursday, 10 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1457589600000,06:00,"Thursday, 10 3 2016, 06:00 — 12:00",1,Overcast.,28,28,1014,11,290,52
,,,1457611200000,12:00,"Thursday, 10 3 2016, 12:00 — 18:00",2,Sunny.,31,30,1011,13,270,44
,,,1457632800000,18:00,"Thursday, 10 3 2016, 18:00 — 00:00",14,Scattered clouds.,25,22,1013,0,0,75
true,"Fri, 11 Mar",11 Mar,1457654400000,00:00,"Friday, 11 3 2016, 00:00 — 06:00",14,Scattered clouds.,20,20,1012,0,0,91
,,,1457676000000,06:00,"Friday, 11 3 2016, 06:00 — 12:00",9,Scattered clouds.,28,21,1014,6,140,66
,,,1457697600000,12:00,"Friday, 11 3 2016, 12:00 — 18:00",6,Mostly cloudy.,32,25,1011,9,320,64
,,,1457719200000,18:00,"Friday, 11 3 2016, 18:00 — 00:00",14,Scattered clouds.,22,21,1012,8,340,84
true,"Sat, 12 Mar",12 Mar,1457740800000,00:00,"Saturday, 12 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1457762400000,06:00,"Saturday, 12 3 2016, 06:00 — 12:00",9,Scattered clouds.,26,20,1011,7,140,80
,,,1457784000000,12:00,"Saturday, 12 3 2016, 12:00 — 18:00",2,Sunny.,30,29,1008,11,140,49
,,,1457805600000,18:00,"Saturday, 12 3 2016, 18:00 — 00:00",17,Scattered clouds.,22,19,1010,9,50,80
true,"Sun, 13 Mar",13 Mar,1457827200000,00:00,"Sunday, 13 3 2016, 00:00 — 06:00",14,Scattered clouds.,18,17,1009,10,50,92
,,,1457848800000,06:00,"Sunday, 13 3 2016, 06:00 — 12:00",1,Overcast.,25,25,1013,7,70,60
,,,1457870400000,12:00,"Sunday, 13 3 2016, 12:00 — 18:00",6,Fog.,29,28,1009,6,110,55
,,,1457892000000,18:00,"Sunday, 13 3 2016, 18:00 — 00:00",14,Scattered clouds.,24,21,1011,0,0,83
true,"Mon, 14 Mar",14 Mar,1457913600000,00:00,"Monday, 14 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1457935200000,06:00,"Monday, 14 3 2016, 06:00 — 12:00",22,Light snow. Partly cloudy.,24,18,1016,6,340,75
,,,1457956800000,12:00,"Monday, 14 3 2016, 12:00 — 18:00",3,,27,26,1012,8,20,52
,,,1457978400000,18:00,"Monday, 14 3 2016, 18:00 — 00:00",14,Scattered clouds.,21,18,1015,1,290,86
true,"Tue, 15 Mar",15 Mar,1458000000000,00:00,"Tuesday, 15 3 2016, 00:00 — 06:00",14,Rain. Overcast.,15,15,1015,0,0,96
,,,1458021600000,06:00,"Tuesday, 15 3 2016, 06:00 — 12:00",2,Sunny.,27,27,1016,6,230,50
,,,1458043200000,12:00,"Tuesday, 15 3 2016, 12:00 — 18:00",2,Sunny.,29,28,1013,17,320,38
,,,1458064800000,18:00,"Tuesday, 15 3 2016, 18:00 — 00:00",13,Partly sunny.,22,21,1014,6,290,74
true,"Wed, 16 Mar",16 Mar,1458086400000,00:00,"Wednesday, 16 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1458108000000,06:00,"Wednesday, 16 3 2016, 06:00 — 12:00",3,,27,27,1014,17,290,44
,,,1458129600000,12:00,"Wednesday, 16 3 2016, 12:00 — 18:00",2,Rain. Low clouds.,29,27,1011,13,290,40
,,,1458151200000,18:00,"Wednesday, 16 3 2016, 18:00 — 00:00",14,Low clouds.,23,21,1012,7,270,68
true,"Thu, 17 Mar",17 Mar,1458172800000,00:00,"Thursday, 17 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1458194400000,06:00,"Thursday, 17 3 2016, 06:00 — 12:00",6,Fog.,30,30,1011,6,160,42
,,,1458216000000,12:00,"Thursday, 17 3 2016, 12:00 — 18:00",6,Mostly cloudy.,32,29,1008,12,140,41
,,,1458237600000,18:00,"Thursday, 17 3 2016, 18:00 — 00:00",14,Mostly cloudy.,25,25,1010,6,70,64
true,"Fri, 18 Mar",18 Mar,1458259200000,00:00,"Friday, 18 3 2016, 00:00 — 06:00",9,Scattered clouds.,20,20,1010,6,90,87
,,,1458280800000,06:00,"Friday, 18 3 2016, 06:00 — 12:00",9,Scattered clouds.,22,22,1012,7,110,81
,,,1458302400000,12:00,"Friday, 18 3 2016, 12:00 — 18:00",3,,32,31,1007,7,110,48
,,,1458324000000,18:00,"Friday, 18 3 2016, 18:00 — 00:00",13,Thunderstorms. Fog.,25,22,1009,0,0,76
true,"Sat, 19 Mar",19 Mar,1458345600000,00:00,"Saturday, 19 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1458367200000,06:00,"Saturday, 19 3 2016, 06:00 — 12:00",3,Low clouds.,30,23,1010,2,110,60
,,,1458388800000,12:00,"Saturday, 19 3 2016, 12:00 — 18:00",2,Low clouds.,32,31,1007,10,50,47
,,,1458410400000,18:00,"Saturday, 19 3 2016, 18:00 — 00:00",14,Scattered clouds.,21,21,1009,0,0,97
true,"Sun, 20 Mar",20 Mar,1458432000000,00:00,"Sunday, 20 3 2016, 00:00 — 06:00",9,Scattered clouds.,19,19,1008,0,0,96
,,,1458453600000,06:00,"Sunday, 20 3 2016, 06:00 — 12:00",9,Scattered clouds.,29,22,1010,6,50,70
,,,1458475200000,12:00,"Sunday, 20 3 2016, 12:00 — 18:00",3,Sprinkles. Overcast.,32,31,1009,0,0,46
,,,1458496800000,18:00,"Sunday, 20 3 2016, 18:00 — 00:00",13,Thunderstorms. Fog.,26,24,1011,0,0,71
true,"Mon, 21 Mar",21 Mar,1458518400000,00:00,"Monday, 21 3 2016, 00:00 — 06:00",9,Scattered clouds.,20,20,1010,0,0,81
,,,1458540000000,06:00,"Monday, 21 3 2016, 06:00 — 12:00",1,Light rain. Overcast.,30,23,1012,4,320,52
,,,1458561600000,12:00,"Monday, 21 3 2016, 12:00 — 18:00",1,Light rain. Overcast.,31,29,1010,25,320,34
,,,1458583200000,18:00,"Monday, 21 3 2016, 18:00 — 00:00",13,Partly sunny.,25,22,1010,22,320,56
true,"Tue, 22 Mar",22 Mar,1458604800000,00:00,"Tuesday, 22 3 2016, 00:00 — 06:00",13,Partly sunny.,21,21,1009,19,320,58
,,,1458626400000,06:00,"Tuesday, 22 3 2016, 06:00 — 12:00",36,No weather data available,,,0,0,0,0
,,,1458648000000,12:00,"Tuesday, 22 3 2016, 12:00 — 18:00",1,Light rain. Overcast.,30,30,1008,24,270,32
,,,1458669600000,18:00,"Tuesday, 22 3 2016, 18:00 — 00:00",13,Partly sunny.,24,23,1009,10,270,53
true,"Wed, 23 Mar",23 Mar,1458691200000,00:00,"Wednesday, 23 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1458712800000,06:00,"Wednesday, 23 3 2016, 06:00 — 12:00",1,Overcast.,29,21,1010,12,270,50
,,,1458734400000,12:00,"Wednesday, 23 3 2016, 12:00 — 18:00",1,Partly sunny.,32,31,1008,22,270,30
,,,1458756000000,18:00,"Wednesday, 23 3 2016, 18:00 — 00:00",13,Partly sunny.,23,20,1011,0,0,68
true,"Thu, 24 Mar",24 Mar,1458777600000,00:00,"Thursday, 24 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1458799200000,06:00,"Thursday, 24 3 2016, 06:00 — 12:00",2,Low clouds.,33,33,1014,4,140,27
,,,1458820800000,12:00,"Thursday, 24 3 2016, 12:00 — 18:00",2,Fog.,36,34,1012,4,20,31
,,,1458842400000,18:00,"Thursday, 24 3 2016, 18:00 — 00:00",14,Scattered clouds.,26,22,1013,0,0,70
true,"Fri, 25 Mar",25 Mar,1458864000000,00:00,"Friday, 25 3 2016, 00:00 — 06:00",9,Scattered clouds.,19,19,1013,0,0,88
,,,1458885600000,06:00,"Friday, 25 3 2016, 06:00 — 12:00",2,Low clouds.,33,25,1014,5,140,52
,,,1458907200000,12:00,"Friday, 25 3 2016, 12:00 — 18:00",2,Fog.,36,35,1011,6,90,40
,,,1458928800000,18:00,"Friday, 25 3 2016, 18:00 — 00:00",14,Mostly cloudy.,27,25,1012,0,0,70
true,"Sat, 26 Mar",26 Mar,1458950400000,00:00,"Saturday, 26 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1458972000000,06:00,"Saturday, 26 3 2016, 06:00 — 12:00",6,Fog.,27,27,1016,7,320,60
,,,1458993600000,12:00,"Saturday, 26 3 2016, 12:00 — 18:00",7,Partly sunny.,26,26,1011,11,270,62
,,,1459015200000,18:00,"Saturday, 26 3 2016, 18:00 — 00:00",14,Scattered clouds.,25,24,1013,6,290,74
true,"Sun, 27 Mar",27 Mar,1459036800000,00:00,"Sunday, 27 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1459058400000,06:00,"Sunday, 27 3 2016, 06:00 — 12:00",3,,28,28,1014,15,290,55
,,,1459080000000,12:00,"Sunday, 27 3 2016, 12:00 — 18:00",1,Partly sunny.,31,31,1010,13,320,40
,,,1459101600000,18:00,"Sunday, 27 3 2016, 18:00 — 00:00",13,Partly sunny.,25,23,1013,6,320,58
true,"Mon, 28 Mar",28 Mar,1459123200000,00:00,"Monday, 28 3 2016, 00:00 — 06:00",9,Scattered clouds.,17,17,1012,0,0,87
,,,1459144800000,06:00,"Monday, 28 3 2016, 06:00 — 12:00",2,Partly cloudy.,29,22,1014,6,270,58
,,,1459166400000,12:00,"Monday, 28 3 2016, 12:00 — 18:00",3,Sprinkles. Overcast.,32,30,1011,10,290,42
,,,1459188000000,18:00,"Monday, 28 3 2016, 18:00 — 00:00",13,Thunderstorms. Fog.,25,23,1012,2,290,62
true,"Tue, 29 Mar",29 Mar,1459209600000,00:00,"Tuesday, 29 3 2016, 00:00 — 06:00",9,Scattered clouds.,19,19,1011,0,0,84
,,,1459231200000,06:00,"Tuesday, 29 3 2016, 06:00 — 12:00",36,No weather data available,,,0,0,0,0
,,,1459252800000,12:00,"Tuesday, 29 3 2016, 12:00 — 18:00",2,Low clouds.,32,32,1009,11,320,35
,,,1459274400000,18:00,"Tuesday, 29 3 2016, 18:00 — 00:00",13,Partly sunny.,25,21,1011,0,0,64
true,"Wed, 30 Mar",30 Mar,1459296000000,00:00,"Wednesday, 30 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1459317600000,06:00,"Wednesday, 30 3 2016, 06:00 — 12:00",36,No weather data available,,,0,0,0,0
,,,1459339200000,12:00,"Wednesday, 30 3 2016, 12:00 — 18:00",2,Fog.,35,34,1009,12,270,22
,,,1459360800000,18:00,"Wednesday, 30 3 2016, 18:00 — 00:00",14,,28,23,1010,0,0,58
true,"Thu, 31 Mar",31 Mar,1459382400000,00:00,"Thursday, 31 3 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1459404000000,06:00,"Thursday, 31 3 2016, 06:00 — 12:00",36,No weather data available,,,0,0,0,0
,,,1459425600000,12:00,"Thursday, 31 3 2016, 12:00 — 18:00",7,Haze.,35,35,1007,9,320,25
,,,1459447200000,18:00,"Thursday, 31 3 2016, 18:00 — 00:00",14,Low clouds.,29,25,1007,0,0,52
