hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
,,,1461175200000,18:00,"Wednesday, 20 4 2016, 18:00 — 00:00",14,Strong thunderstorms. Overcast.,34,32,1005,11,290,30
true,"Thu, 21 Apr",21 Apr,1461196800000,00:00,"Thursday, 21 4 2016, 00:00 — 06:00",13,More clouds than sun.,29,27,1005,12,290,41
,,,1461218400000,06:00,"Thursday, 21 4 2016, 06:00 — 12:00",36,No weather data available,,,0,0,0,0
,,,1461240000000,12:00,"Thursday, 21 4 2016, 12:00 — 18:00",2,Overcast.,38,38,1000,20,290,19
,,,1461261600000,18:00,"Thursday, 21 4 2016, 18:00 — 00:00",14,Light rain. Partly sunny.,34,30,1002,5,270,37
true,"Fri, 22 Apr",22 Apr,1461283200000,00:00,"Friday, 22 4 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1461304800000,06:00,"Friday, 22 4 2016, 06:00 — 12:00",36,No weather data available,,,0,0,0,0
,,,1461326400000,12:00,"Friday, 22 4 2016, 12:00 — 18:00",36,No weather data available,,,0,0,0,0
,,,1461348000000,18:00,"Friday, 22 4 2016, 18:00 — 00:00",14,Chilly.,31,28,1000,12,20,38
true,"Sat, 23 Apr",23 Apr,1461369600000,00:00,"Saturday, 23 4 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1461391200000,06:00,"Saturday, 23 4 2016, 06:00 — 12:00",3,Snow. Light fog.,34,34,501,74,20,0
,,,1461412800000,12:00,"Saturday, 23 4 2016, 12:00 — 18:00",1,Broken clouds.,36,36,1000,14,320,14
,,,1461434400000,18:00,"Saturday, 23 4 2016, 18:00 — 00:00",13,Partly cloudy.,29,24,1002,0,0,39
true,"Sun, 24 Apr",24 Apr,1461456000000,00:00,"Sunday, 24 4 2016, 00:00 — 06:00",1,Cool.,20,20,1002,0,0,56
,,,1461477600000,06:00,"Sunday, 24 4 2016, 06:00 — 12:00",1,Broken clouds.,35,26,1003,11,250,28
,,,1461499200000,12:00,"Sunday, 24 4 2016, 12:00 — 18:00",1,Broken clouds.,37,36,1001,16,340,14
,,,1461520800000,18:00,"Sunday, 24 4 2016, 18:00 — 00:00",13,Partly cloudy.,29,25,1003,0,0,38
true,"Mon, 25 Apr",25 Apr,1461542400000,00:00,"Monday, 25 4 2016, 00:00 — 06:00",3,Broken clouds.,21,21,1004,0,0,49
,,,1461564000000,06:00,"Monday, 25 4 2016, 06:00 — 12:00",2,Overcast.,35,35,1005,11,270,16
,,,1461585600000,12:00,"Monday, 25 4 2016, 12:00 — 18:00",3,Sprinkles. Low clouds.,39,37,1004,10,320,14
,,,1461607200000,18:00,"Monday, 25 4 2016, 18:00 — 00:00",14,Broken clouds.,29,24,1006,0,0,42
true,"Tue, 26 Apr",26 Apr,1461628800000,00:00,"Tuesday, 26 4 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1461650400000,06:00,"Tuesday, 26 4 2016, 06:00 — 12:00",3,Rain. Mostly cloudy.,38,28,1008,9,250,26
,,,1461672000000,12:00,"Tuesday, 26 4 2016, 12:00 — 18:00",2,Overcast.,40,37,1005,8,320,22
,,,1461693600000,18:00,"Tuesday, 26 4 2016, 18:00 — 00:00",14,Chilly.,31,28,1006,0,0,42
true,"Wed, 27 Apr",27 Apr,1461715200000,00:00,"Wednesday, 27 4 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1461736800000,06:00,"Wednesday, 27 4 2016, 06:00 — 12:00",36,No weather data available,,,0,0,0,0
,,,1461758400000,12:00,"Wednesday, 27 4 2016, 12:00 — 18:00",7,Snow flurries. Overcast.,37,37,1003,15,160,19
,,,1461780000000,18:00,"Wednesday, 27 4 2016, 18:00 — 00:00",14,Chilly.,30,26,1006,0,0,48
true,"Thu, 28 Apr",28 Apr,1461801600000,00:00,"Thursday, 28 4 2016, 00:00 — 06:00",3,Broken clouds.,23,23,1006,0,0,61
,,,1461823200000,06:00,"Thursday, 28 4 2016, 06:00 — 12:00",2,Fog.,28,28,1006,17,270,36
,,,1461844800000,12:00,"Thursday, 28 4 2016, 12:00 — 18:00",2,Light rain. Partly sunny.,40,39,1003,20,290,14
,,,1461866400000,18:00,"Thursday, 28 4 2016, 18:00 — 00:00",13,Rain showers. Fog.,31,27,1005,0,0,39
true,"Fri, 29 Apr",29 Apr,1461888000000,00:00,"Friday, 29 4 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1461909600000,06:00,"Friday, 29 4 2016, 06:00 — 12:00",1,Broken clouds.,38,29,1006,9,230,34
,,,1461931200000,12:00,"Friday, 29 4 2016, 12:00 — 18:00",1,Broken clouds.,40,38,1004,17,270,16
,,,1461952800000,18:00,"Friday, 29 4 2016, 18:00 — 00:00",13,Rain showers. Fog.,33,27,1005,0,0,36
true,"Sat, 30 Apr",30 Apr,1461974400000,00:00,"Saturday, 30 4 2016, 00:00 — 06:00",1,Cool.,23,23,1005,0,0,49
,,,1461996000000,06:00,"Saturday, 30 4 2016, 06:00 — 12:00",1,Broken clouds.,36,36,1006,15,270,21
,,,1462017600000,12:00,"Saturday, 30 4 2016, 12:00 — 18:00",1,Broken clouds.,39,38,1002,2,320,20
,,,1462039200000,18:00,"Saturday, 30 4 2016, 18:00 — 00:00",13,Rain showers. Fog.,30,27,1004,0,0,44
