hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
,,,1470463200000,06:00,"Saturday, 6 8 2016, 06:00 — 12:00",9,Mild.,31,28,1002,11,90,86
,,,1470484800000,12:00,"Saturday, 6 8 2016, 12:00 — 18:00",7,Overcast.,32,31,998,9,50,68
,,,1470506400000,18:00,"Saturday, 6 8 2016, 18:00 — 00:00",14,Mild.,29,28,1000,2,50,78
true,"Sun, 7 Aug",7 Aug,1470528000000,00:00,"Sunday, 7 8 2016, 00:00 — 06:00",14,Mild.,28,27,999,6,90,88
,,,1470549600000,06:00,"Sunday, 7 8 2016, 06:00 — 12:00",9,Mild.,35,30,1001,8,90,70
,,,1470571200000,12:00,"Sunday, 7 8 2016, 12:00 — 18:00",6,Sprinkles. Passing clouds.,36,35,998,7,110,59
,,,1470592800000,18:00,"Sunday, 7 8 2016, 18:00 — 00:00",14,Snow. Fog.,34,31,1000,4,50,70
true,"Mon, 8 Aug",8 Aug,1470614400000,00:00,"Monday, 8 8 2016, 00:00 — 06:00",14,Mild.,31,29,1001,5,90,84
,,,1470636000000,06:00,"Monday, 8 8 2016, 06:00 — 12:00",2,Sunny.,50,31,1001,9,50,49
,,,1470657600000,12:00,"Monday, 8 8 2016, 12:00 — 18:00",6,Sprinkles. Passing clouds.,36,35,996,6,110,56
,,,1470679200000,18:00,"Monday, 8 8 2016, 18:00 — 00:00",17,Passing clouds.,32,30,998,9,70,74
true,"Tue, 9 Aug",9 Aug,1470700800000,00:00,"Tuesday, 9 8 2016, 00:00 — 06:00",14,Mild.,29,29,998,6,90,83
,,,1470722400000,06:00,"Tuesday, 9 8 2016, 06:00 — 12:00",9,Mild.,33,30,998,11,90,75
,,,1470744000000,12:00,"Tuesday, 9 8 2016, 12:00 — 18:00",18,Light rain. Partly sunny.,34,29,996,7,110,74
,,,1470765600000,18:00,"Tuesday, 9 8 2016, 18:00 — 00:00",14,Mild.,30,29,998,8,90,83
true,"Wed, 10 Aug",10 Aug,1470787200000,00:00,"Wednesday, 10 8 2016, 00:00 — 06:00",9,Mild.,28,28,998,11,90,89
,,,1470808800000,06:00,"Wednesday, 10 8 2016, 06:00 — 12:00",9,Mild.,33,30,999,12,50,76
,,,1470830400000,12:00,"Wednesday, 10 8 2016, 12:00 — 18:00",7,Pleasantly warm.,35,34,996,13,90,62
,,,1470852000000,18:00,"Wednesday, 10 8 2016, 18:00 — 00:00",14,Mild.,28,28,999,6,90,92
true,"Thu, 11 Aug",11 Aug,1470873600000,00:00,"Thursday, 11 8 2016, 00:00 — 06:00",19,Haze.,28,27,999,9,90,93
,,,1470895200000,06:00,"Thursday, 11 8 2016, 06:00 — 12:00",19,Haze.,29,27,1001,10,90,91
,,,1470916800000,12:00,"Thursday, 11 8 2016, 12:00 — 18:00",18,Ice fog.,31,27,999,7,140,86
,,,1470938400000,18:00,"Thursday, 11 8 2016, 18:00 — 00:00",34,Ice fog.,27,27,1002,2,90,95
true,"Fri, 12 Aug",12 Aug,1470960000000,00:00,"Friday, 12 8 2016, 00:00 — 06:00",14,Mild.,27,27,1001,3,50,94
,,,1470981600000,06:00,"Friday, 12 8 2016, 06:00 — 12:00",9,Mild.,33,28,1002,3,320,77
,,,1471003200000,12:00,"Friday, 12 8 2016, 12:00 — 18:00",22,Rain. Fog.,28,28,1001,7,270,93
,,,1471024800000,18:00,"Friday, 12 8 2016, 18:00 — 00:00",14,Mild.,27,27,1001,2,270,96
true,"Sat, 13 Aug",13 Aug,1471046400000,00:00,"Saturday, 13 8 2016, 00:00 — 06:00",14,Mild.,27,27,1001,0,0,97
,,,1471068000000,06:00,"Saturday, 13 8 2016, 06:00 — 12:00",9,Mild.,32,28,1002,0,0,76
,,,1471089600000,12:00,"Saturday, 13 8 2016, 12:00 — 18:00",7,Passing clouds.,34,30,998,6,270,73
,,,1471111200000,18:00,"Saturday, 13 8 2016, 18:00 — 00:00",22,Scattered clouds.,29,28,1000,0,0,92
true,"Sun, 14 Aug",14 Aug,1471132800000,00:00,"Sunday, 14 8 2016, 00:00 — 06:00",14,Mild.,28,28,999,0,0,94
,,,1471154400000,06:00,"Sunday, 14 8 2016, 06:00 — 12:00",18,Ice fog.,29,27,1001,10,270,88
,,,1471176000000,12:00,"Sunday, 14 8 2016, 12:00 — 18:00",9,Mild.,31,30,998,4,320,76
,,,1471197600000,18:00,"Sunday, 14 8 2016, 18:00 — 00:00",14,Mild.,29,29,998,0,0,88
true,"Mon, 15 Aug",15 Aug,1471219200000,00:00,"Monday, 15 8 2016, 00:00 — 06:00",14,Mild.,28,28,998,6,250,88
,,,1471240800000,06:00,"Monday, 15 8 2016, 06:00 — 12:00",9,Mild.,33,29,1000,14,250,72
,,,1471262400000,12:00,"Monday, 15 8 2016, 12:00 — 18:00",2,Partly cloudy.,34,34,996,12,320,61
,,,1471284000000,18:00,"Monday, 15 8 2016, 18:00 — 00:00",14,Mild.,32,31,996,7,250,74
true,"Tue, 16 Aug",16 Aug,1471305600000,00:00,"Tuesday, 16 8 2016, 00:00 — 06:00",14,Mild.,28,27,996,11,250,80
,,,1471327200000,06:00,"Tuesday, 16 8 2016, 06:00 — 12:00",3,Fog.,33,29,998,21,270,66
,,,1471348800000,12:00,"Tuesday, 16 8 2016, 12:00 — 18:00",6,Clear.,35,32,995,12,270,64
,,,1471370400000,18:00,"Tuesday, 16 8 2016, 18:00 — 00:00",17,Passing clouds.,33,31,996,11,250,71
true,"Wed, 17 Aug",17 Aug,1471392000000,00:00,"Wednesday, 17 8 2016, 00:00 — 06:00",14,Mild.,29,28,997,10,270,82
,,,1471413600000,06:00,"Wednesday, 17 8 2016, 06:00 — 12:00",9,Mild.,31,28,999,7,270,72
,,,1471435200000,12:00,"Wednesday, 17 8 2016, 12:00 — 18:00",7,Passing clouds.,31,31,498,9,320,71
,,,1471456800000,18:00,"Wednesday, 17 8 2016, 18:00 — 00:00",14,Mild.,29,29,998,4,50,80
true,"Thu, 18 Aug",18 Aug,1471478400000,00:00,"Thursday, 18 8 2016, 00:00 — 06:00",14,Mild.,29,27,998,0,0,88
,,,1471500000000,06:00,"Thursday, 18 8 2016, 06:00 — 12:00",9,Mild.,30,28,1000,0,0,86
,,,1471521600000,12:00,"Thursday, 18 8 2016, 12:00 — 18:00",7,Passing clouds.,32,31,998,5,20,72
,,,1471543200000,18:00,"Thursday, 18 8 2016, 18:00 — 00:00",14,Mild.,30,29,999,0,0,86
true,"Fri, 19 Aug",19 Aug,1471564800000,00:00,"Friday, 19 8 2016, 00:00 — 06:00",14,Mild.,28,27,998,0,0,88
,,,1471586400000,06:00,"Friday, 19 8 2016, 06:00 — 12:00",9,Mild.,34,29,999,2,320,72
,,,1471608000000,12:00,"Friday, 19 8 2016, 12:00 — 18:00",7,Pleasantly warm.,34,34,998,0,0,62
,,,1471629600000,18:00,"Friday, 19 8 2016, 18:00 — 00:00",14,Mild.,32,31,999,0,0,78
true,"Sat, 20 Aug",20 Aug,1471651200000,00:00,"Saturday, 20 8 2016, 00:00 — 06:00",36,No weather data available,,,0,0,0,0
,,,1471672800000,06:00,"Saturday, 20 8 2016, 06:00 — 12:00",9,Mild.,34,30,1000,9,90,74
,,,1471694400000,12:00,"Saturday, 20 8 2016, 12:00 — 18:00",2,Partly cloudy.,36,35,998,8,50,60
,,,1471716000000,18:00,"Saturday, 20 8 2016, 18:00 — 00:00",17,Passing clouds.,32,30,1000,6,90,76
true,"Sun, 21 Aug",21 Aug,1471737600000,00:00,"Sunday, 21 8 2016, 00:00 — 06:00",14,Mild.,29,28,1000,9,110,84
,,,1471759200000,06:00,"Sunday, 21 8 2016, 06:00 — 12:00",9,Mild.,33,28,1001,8,140,72
,,,1471780800000,12:00,"Sunday, 21 8 2016, 12:00 — 18:00",2,Partly cloudy.,35,35,999,19,90,59
,,,1471802400000,18:00,"Sunday, 21 8 2016, 18:00 — 00:00",36,No weather data available,,,0,0,0,0
true,"Mon, 22 Aug",22 Aug,1471824000000,00:00,"Monday, 22 8 2016, 00:00 — 06:00",9,Mild.,27,27,1001,4,140,87
,,,1471845600000,06:00,"Monday, 22 8 2016, 06:00 — 12:00",9,Mild.,34,28,1003,2,90,70
,,,1471867200000,12:00,"Monday, 22 8 2016, 12:00 — 18:00",6,Clear.,35,33,1001,15,110,63
,,,1471888800000,18:00,"Monday, 22 8 2016, 18:00 — 00:00",14,Mild.,31,30,1003,5,90,74
true,"Tue, 23 Aug",23 Aug,1471910400000,00:00,"Tuesday, 23 8 2016, 00:00 — 06:00",14,Mild.,29,29,1002,8,110,82
,,,1471932000000,06:00,"Tuesday, 23 8 2016, 06:00 — 12:00",9,Mild.,32,30,1004,6,140,76
,,,1471953600000,12:00,"Tuesday, 23 8 2016, 12:00 — 18:00",7,Passing clouds.,33,32,1001,6,140,66
,,,1471975200000,18:00,"Tuesday, 23 8 2016, 18:00 — 00:00",14,Mild.,31,30,1002,5,180,76
true,"Wed, 24 Aug",24 Aug,1471996800000,00:00,"Wednesday, 24 8 2016, 00:00 — 06:00",14,Mild.,29,29,1002,7,90,78
,,,1472018400000,06:00,"Wednesday, 24 8 2016, 06:00 — 12:00",7,Overcast.,32,29,1003,12,70,75
,,,1472040000000,12:00,"Wednesday, 24 8 2016, 12:00 — 18:00",22,Rain. Fog.,31,30,1000,6,90,82
,,,1472061600000,18:00,"Wednesday, 24 8 2016, 18:00 — 00:00",14,Mild.,30,29,1003,8,90,87
true,"Thu, 25 Aug",25 Aug,1472083200000,00:00,"Thursday, 25 8 2016, 00:00 — 06:00",14,Mild.,28,28,1003,8,110,90
,,,1472104800000,06:00,"Thursday, 25 8 2016, 06:00 — 12:00",9,Mild.,33,29,1005,8,140,78
,,,1472126400000,12:00,"Thursday, 25 8 2016, 12:00 — 18:00",7,Pleasantly warm.,35,30,1002,4,110,70
,,,1472148000000,18:00,"Thursday, 25 8 2016, 18:00 — 00:00",14,Mild.,29,28,1004,0,0,89
true,"Fri, 26 Aug",26 Aug,1472169600000,00:00,"Friday, 26 8 2016, 00:00 — 06:00",14,Mild.,28,27,1004,0,0,95
,,,1472191200000,06:00,"Friday, 26 8 2016, 06:00 — 12:00",9,Mild.,33,29,1005,4,230,74
,,,1472212800000,12:00,"Friday, 26 8 2016, 12:00 — 18:00",7,Pleasantly warm.,35,28,1003,2,230,74
,,,1472234400000,18:00,"Friday, 26 8 2016, 18:00 — 00:00",14,Mild.,29,28,1005,4,50,92
true,"Sat, 27 Aug",27 Aug,1472256000000,00:00,"Saturday, 27 8 2016, 00:00 — 06:00",14,Mild.,27,27,1006,4,90,88
,,,1472277600000,06:00,"Saturday, 27 8 2016, 06:00 — 12:00",9,Mild.,32,28,1008,9,110,78
,,,1472299200000,12:00,"Saturday, 27 8 2016, 12:00 — 18:00",3,Fog.,35,35,1003,6,50,60
,,,1472320800000,18:00,"Saturday, 27 8 2016, 18:00 — 00:00",14,Fog.,32,30,1005,2,110,77
true,"Sun, 28 Aug",28 Aug,1472342400000,00:00,"Sunday, 28 8 2016, 00:00 — 06:00",14,Fog.,29,28,1000,0,0,84
,,,1472364000000,06:00,"Sunday, 28 8 2016, 06:00 — 12:00",9,Sprinkles. Low clouds.,35,30,1007,7,90,70
,,,1472385600000,12:00,"Sunday, 28 8 2016, 12:00 — 18:00",6,Sprinkles. Passing clouds.,37,34,1003,6,110,58
,,,1472407200000,18:00,"Sunday, 28 8 2016, 18:00 — 00:00",14,Mild.,31,30,1005,2,320,82
true,"Mon, 29 Aug",29 Aug,1472428800000,00:00,"Monday, 29 8 2016, 00:00 — 06:00",34,Thunderstorms. Cloudy.,29,28,1004,4,270,86
,,,1472450400000,06:00,"Monday, 29 8 2016, 06:00 — 12:00",9,Mild.,33,29,1004,6,20,76
,,,1472472000000,12:00,"Monday, 29 8 2016, 12:00 — 18:00",22,Rain. Fog.,31,27,1002,6,340,90
,,,1472493600000,18:00,"Monday, 29 8 2016, 18:00 — 00:00",22,Rain. Fog.,26,26,1003,0,0,96
true,"Tue, 30 Aug",30 Aug,1472515200000,00:00,"Tuesday, 30 8 2016, 00:00 — 06:00",14,Mild.,26,26,1002,0,0,96
,,,1472536800000,06:00,"Tuesday, 30 8 2016, 06:00 — 12:00",9,Mild.,29,28,1003,7,140,84
,,,1472558400000,12:00,"Tuesday, 30 8 2016, 12:00 — 18:00",7,Passing clouds.,33,31,999,2,270,72
,,,1472580000000,18:00,"Tuesday, 30 8 2016, 18:00 — 00:00",14,Mild.,28,28,1002,76,20,44
true,"Wed, 31 Aug",31 Aug,1472601600000,00:00,"Wednesday, 31 8 2016, 00:00 — 06:00",14,Mild.,27,27,1001,0,0,89
,,,1472623200000,06:00,"Wednesday, 31 8 2016, 06:00 — 12:00",19,Haze.,27,25,1003,4,50,96
,,,1472644800000,12:00,"Wednesday, 31 8 2016, 12:00 — 18:00",9,Mild.,30,29,1001,6,50,84
,,,1472666400000,18:00,"Wednesday, 31 8 2016, 18:00 — 00:00",14,Mild.,28,26,1003,10,140,88
