hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
true,"Sun, 5 Jun",5 Jun,1465084800000,00:00,"Sunday, 5 6 2016, 00:00 — 06:00",14,Passing clouds.,31,29,1007,15,260,75
,,,1465106400000,06:00,"Sunday, 5 6 2016, 06:00 — 12:00",6,Scattered showers. Broken clouds.,33,29,1008,13,190,71
,,,1465128000000,12:00,"Sunday, 5 6 2016, 12:00 — 18:00",6,Scattered clouds.,33,31,1006,20,270,69
,,,1465149600000,18:00,"Sunday, 5 6 2016, 18:00 — 00:00",14,Passing clouds.,32,30,1006,13,270,77
true,"Mon, 6 Jun",6 Jun,1465171200000,00:00,"Monday, 6 6 2016, 00:00 — 06:00",14,Passing clouds.,31,30,1006,10,230,77
,,,1465192800000,06:00,"Monday, 6 6 2016, 06:00 — 12:00",6,Scattered showers. Broken clouds.,32,31,1008,13,250,73
,,,1465214400000,12:00,"Monday, 6 6 2016, 12:00 — 18:00",6,Extremely cold.,33,31,1006,16,300,67
,,,1465236000000,18:00,"Monday, 6 6 2016, 18:00 — 00:00",15,Snow showers. Ice fog.,31,31,1005,12,300,73
true,"Tue, 7 Jun",7 Jun,1465257600000,00:00,"Tuesday, 7 6 2016, 00:00 — 06:00",14,Passing clouds.,31,30,1005,11,220,79
,,,1465279200000,06:00,"Tuesday, 7 6 2016, 06:00 — 12:00",2,Light snow. Overcast.,33,30,1007,13,270,74
,,,1465300800000,12:00,"Tuesday, 7 6 2016, 12:00 — 18:00",2,Light snow. Overcast.,34,32,1005,16,260,69
,,,1465322400000,18:00,"Tuesday, 7 6 2016, 18:00 — 00:00",14,Passing clouds.,32,31,1006,19,260,74
true,"Wed, 8 Jun",8 Jun,1465344000000,00:00,"Wednesday, 8 6 2016, 00:00 — 06:00",14,Passing clouds.,31,31,1006,13,300,75
,,,1465365600000,06:00,"Wednesday, 8 6 2016, 06:00 — 12:00",2,Light snow. Overcast.,33,31,1006,15,290,70
,,,1465387200000,12:00,"Wednesday, 8 6 2016, 12:00 — 18:00",2,Light snow. Overcast.,34,32,1004,20,260,64
,,,1465408800000,18:00,"Wednesday, 8 6 2016, 18:00 — 00:00",14,Passing clouds.,32,31,1005,20,270,73
true,"Thu, 9 Jun",9 Jun,1465430400000,00:00,"Thursday, 9 6 2016, 00:00 — 06:00",14,Passing clouds.,31,31,1005,18,250,75
,,,1465452000000,06:00,"Thursday, 9 6 2016, 06:00 — 12:00",2,Light snow. Overcast.,34,31,1006,14,260,70
,,,1465473600000,12:00,"Thursday, 9 6 2016, 12:00 — 18:00",2,Light snow. Overcast.,34,32,1004,17,280,62
,,,1465495200000,18:00,"Thursday, 9 6 2016, 18:00 — 00:00",14,Passing clouds.,32,31,1005,18,270,73
true,"Fri, 10 Jun",10 Jun,1465516800000,00:00,"Friday, 10 6 2016, 00:00 — 06:00",14,Passing clouds.,31,31,1005,16,260,75
,,,1465538400000,06:00,"Friday, 10 6 2016, 06:00 — 12:00",2,Light snow. Overcast.,33,31,1007,16,270,71
,,,1465560000000,12:00,"Friday, 10 6 2016, 12:00 — 18:00",2,Light snow. Overcast.,33,32,1006,17,280,67
,,,1465581600000,18:00,"Friday, 10 6 2016, 18:00 — 00:00",14,Passing clouds.,32,31,1006,20,260,74
true,"Sat, 11 Jun",11 Jun,1465603200000,00:00,"Saturday, 11 6 2016, 00:00 — 06:00",14,Passing clouds.,31,31,1005,19,280,76
,,,1465624800000,06:00,"Saturday, 11 6 2016, 06:00 — 12:00",2,Partly cloudy.,31,26,1008,13,180,85
,,,1465646400000,12:00,"Saturday, 11 6 2016, 12:00 — 18:00",6,Extremely cold.,31,29,1007,14,190,79
,,,1465668000000,18:00,"Saturday, 11 6 2016, 18:00 — 00:00",15,Snow showers. Ice fog.,30,29,1007,18,180,82
true,"Sun, 12 Jun",12 Jun,1465689600000,00:00,"Sunday, 12 6 2016, 00:00 — 06:00",15,Snow showers. Ice fog.,31,29,1006,13,180,86
,,,1465711200000,06:00,"Sunday, 12 6 2016, 06:00 — 12:00",6,Scattered showers. Broken clouds.,33,31,1007,20,270,75
,,,1465732800000,12:00,"Sunday, 12 6 2016, 12:00 — 18:00",2,Light snow. Overcast.,33,32,1006,18,270,69
,,,1465754400000,18:00,"Sunday, 12 6 2016, 18:00 — 00:00",14,Passing clouds.,33,31,1007,20,270,74
true,"Mon, 13 Jun",13 Jun,1465776000000,00:00,"Monday, 13 6 2016, 00:00 — 06:00",14,Passing clouds.,31,30,1006,19,260,77
,,,1465797600000,06:00,"Monday, 13 6 2016, 06:00 — 12:00",2,Light snow. Overcast.,33,31,1008,18,260,71
,,,1465819200000,12:00,"Monday, 13 6 2016, 12:00 — 18:00",2,Light snow. Overcast.,35,32,1007,22,260,65
,,,1465840800000,18:00,"Monday, 13 6 2016, 18:00 — 00:00",14,Passing clouds.,32,31,1007,21,250,74
true,"Tue, 14 Jun",14 Jun,1465862400000,00:00,"Tuesday, 14 6 2016, 00:00 — 06:00",14,Passing clouds.,31,30,1006,18,250,77
,,,1465884000000,06:00,"Tuesday, 14 6 2016, 06:00 — 12:00",2,Light snow. Overcast.,33,30,1007,22,250,71
,,,1465905600000,12:00,"Tuesday, 14 6 2016, 12:00 — 18:00",2,Light snow. Overcast.,33,30,1006,20,250,69
,,,1465927200000,18:00,"Tuesday, 14 6 2016, 18:00 — 00:00",14,Passing clouds.,32,31,1006,19,240,73
true,"Wed, 15 Jun",15 Jun,1465948800000,00:00,"Wednesday, 15 6 2016, 00:00 — 06:00",14,Passing clouds.,31,29,1005,19,250,78
,,,1465970400000,06:00,"Wednesday, 15 6 2016, 06:00 — 12:00",2,Light snow. Overcast.,33,30,1006,18,230,73
,,,1465992000000,12:00,"Wednesday, 15 6 2016, 12:00 — 18:00",2,Light snow. Overcast.,33,32,1005,19,240,68
,,,1466013600000,18:00,"Wednesday, 15 6 2016, 18:00 — 00:00",14,Passing clouds.,32,30,1005,16,230,76
true,"Thu, 16 Jun",16 Jun,1466035200000,00:00,"Thursday, 16 6 2016, 00:00 — 06:00",14,Passing clouds.,31,30,1004,16,240,74
,,,1466056800000,06:00,"Thursday, 16 6 2016, 06:00 — 12:00",2,Light snow. Overcast.,33,30,1005,17,250,73
,,,1466078400000,12:00,"Thursday, 16 6 2016, 12:00 — 18:00",2,Light snow. Overcast.,34,32,1004,18,270,66
,,,1466100000000,18:00,"Thursday, 16 6 2016, 18:00 — 00:00",14,Passing clouds.,32,31,1005,19,240,74
true,"Fri, 17 Jun",17 Jun,1466121600000,00:00,"Friday, 17 6 2016, 00:00 — 06:00",14,Passing clouds.,31,30,1004,19,250,77
,,,1466143200000,06:00,"Friday, 17 6 2016, 06:00 — 12:00",2,Light snow. Overcast.,33,30,1005,20,270,72
,,,1466164800000,12:00,"Friday, 17 6 2016, 12:00 — 18:00",2,Light snow. Overcast.,33,32,1004,16,260,68
,,,1466186400000,18:00,"Friday, 17 6 2016, 18:00 — 00:00",14,Passing clouds.,32,31,1005,18,270,72
true,"Sat, 18 Jun",18 Jun,1466208000000,00:00,"Saturday, 18 6 2016, 00:00 — 06:00",14,Passing clouds.,31,29,1005,17,280,73
,,,1466229600000,06:00,"Saturday, 18 6 2016, 06:00 — 12:00",6,Scattered showers. Broken clouds.,33,28,1006,14,280,72
,,,1466251200000,12:00,"Saturday, 18 6 2016, 12:00 — 18:00",6,Scattered showers. Broken clouds.,33,32,1004,19,290,64
,,,1466272800000,18:00,"Saturday, 18 6 2016, 18:00 — 00:00",14,Passing clouds.,32,31,1004,18,270,71
true,"Sun, 19 Jun",19 Jun,1466294400000,00:00,"Sunday, 19 6 2016, 00:00 — 06:00",14,Passing clouds.,31,31,1004,17,300,73
,,,1466316000000,06:00,"Sunday, 19 6 2016, 06:00 — 12:00",6,Extremely cold.,31,30,1005,15,320,74
,,,1466337600000,12:00,"Sunday, 19 6 2016, 12:00 — 18:00",6,Extremely cold.,32,29,1003,13,320,75
,,,1466359200000,18:00,"Sunday, 19 6 2016, 18:00 — 00:00",34,Light rain. Partly sunny.,30,25,1004,9,190,86
true,"Mon, 20 Jun",20 Jun,1466380800000,00:00,"Monday, 20 6 2016, 00:00 — 06:00",34,Scattered clouds.,27,25,1003,8,140,90
,,,1466402400000,06:00,"Monday, 20 6 2016, 06:00 — 12:00",33,Scattered showers. Overcast.,29,25,1003,9,290,89
,,,1466424000000,12:00,"Monday, 20 6 2016, 12:00 — 18:00",6,Extremely cold.,29,28,1001,11,270,80
,,,1466445600000,18:00,"Monday, 20 6 2016, 18:00 — 00:00",15,Snow showers. Ice fog.,29,27,1002,12,230,83
true,"Tue, 21 Jun",21 Jun,1466467200000,00:00,"Tuesday, 21 6 2016, 00:00 — 06:00",19,Thundershowers. Mostly cloudy.,27,25,1002,9,80,96
,,,1466488800000,06:00,"Tuesday, 21 6 2016, 06:00 — 12:00",6,Extremely cold.,31,25,1003,10,120,90
,,,1466510400000,12:00,"Tuesday, 21 6 2016, 12:00 — 18:00",6,Extremely cold.,31,30,1002,19,270,75
,,,1466532000000,18:00,"Tuesday, 21 6 2016, 18:00 — 00:00",15,Snow showers. Ice fog.,30,25,1003,13,270,89
true,"Wed, 22 Jun",22 Jun,1466553600000,00:00,"Wednesday, 22 6 2016, 00:00 — 06:00",15,Snow showers. Ice fog.,28,27,1004,10,170,90
,,,1466575200000,06:00,"Wednesday, 22 6 2016, 06:00 — 12:00",33,Scattered showers. Overcast.,31,27,1005,11,120,82
,,,1466596800000,12:00,"Wednesday, 22 6 2016, 12:00 — 18:00",2,Partly cloudy.,31,29,1004,16,230,74
,,,1466618400000,18:00,"Wednesday, 22 6 2016, 18:00 — 00:00",15,Snow showers. Ice fog.,29,27,1005,13,240,84
true,"Thu, 23 Jun",23 Jun,1466640000000,00:00,"Thursday, 23 6 2016, 00:00 — 06:00",15,Snow showers. Ice fog.,28,27,1005,9,140,86
,,,1466661600000,06:00,"Thursday, 23 6 2016, 06:00 — 12:00",6,Extremely cold.,30,27,1006,13,180,84
,,,1466683200000,12:00,"Thursday, 23 6 2016, 12:00 — 18:00",6,Extremely cold.,30,28,1003,16,190,81
,,,1466704800000,18:00,"Thursday, 23 6 2016, 18:00 — 00:00",34,Scattered clouds.,29,27,1004,15,180,91
true,"Fri, 24 Jun",24 Jun,1466726400000,00:00,"Friday, 24 6 2016, 00:00 — 06:00",34,Thunderstorms. More clouds than sun.,27,26,1004,13,210,93
,,,1466748000000,06:00,"Friday, 24 6 2016, 06:00 — 12:00",6,Extremely cold.,29,27,1005,15,180,87
,,,1466769600000,12:00,"Friday, 24 6 2016, 12:00 — 18:00",22,Thundershowers. Overcast.,30,26,1003,15,180,90
,,,1466791200000,18:00,"Friday, 24 6 2016, 18:00 — 00:00",22,Rain. Mostly cloudy.,27,26,1004,14,170,94
true,"Sat, 25 Jun",25 Jun,1466812800000,00:00,"Saturday, 25 6 2016, 00:00 — 06:00",22,Rain. Mostly cloudy.,27,25,1004,11,170,95
,,,1466834400000,06:00,"Saturday, 25 6 2016, 06:00 — 12:00",6,Broken clouds.,28,27,1005,16,220,88
,,,1466856000000,12:00,"Saturday, 25 6 2016, 12:00 — 18:00",18,Thunderstorms. Scattered clouds.,27,26,1005,17,240,93
,,,1466877600000,18:00,"Saturday, 25 6 2016, 18:00 — 00:00",34,Thunderstorms. More clouds than sun.,27,26,1006,13,220,90
true,"Sun, 26 Jun",26 Jun,1466899200000,00:00,"Sunday, 26 6 2016, 00:00 — 06:00",17,Overcast.,26,25,1005,11,120,95
,,,1466920800000,06:00,"Sunday, 26 6 2016, 06:00 — 12:00",6,Extremely cold.,29,25,1005,17,180,89
,,,1466942400000,12:00,"Sunday, 26 6 2016, 12:00 — 18:00",18,Scattered clouds.,28,26,1004,15,170,93
,,,1466964000000,18:00,"Sunday, 26 6 2016, 18:00 — 00:00",17,Overcast.,27,26,1004,15,110,91
true,"Mon, 27 Jun",27 Jun,1466985600000,00:00,"Monday, 27 6 2016, 00:00 — 06:00",15,Snow showers. Ice fog.,27,26,1003,13,150,90
,,,1467007200000,06:00,"Monday, 27 6 2016, 06:00 — 12:00",6,Extremely cold.,29,26,1003,15,170,90
,,,1467028800000,12:00,"Monday, 27 6 2016, 12:00 — 18:00",19,Light mixture of precip. Broken clouds.,29,26,1002,16,220,91
,,,1467050400000,18:00,"Monday, 27 6 2016, 18:00 — 00:00",15,Snow showers. Ice fog.,27,26,1003,11,120,94
true,"Tue, 28 Jun",28 Jun,1467072000000,00:00,"Tuesday, 28 6 2016, 00:00 — 06:00",34,Scattered clouds.,27,26,1002,9,90,94
,,,1467093600000,06:00,"Tuesday, 28 6 2016, 06:00 — 12:00",19,Light mixture of precip. Broken clouds.,28,27,1003,10,170,93
,,,1467115200000,12:00,"Tuesday, 28 6 2016, 12:00 — 18:00",19,Light mixture of precip. Broken clouds.,28,26,1002,14,250,94
,,,1467136800000,18:00,"Tuesday, 28 6 2016, 18:00 — 00:00",6,Extremely cold.,29,27,1003,9,270,90
true,"Wed, 29 Jun",29 Jun,1467158400000,00:00,"Wednesday, 29 6 2016, 00:00 — 06:00",34,Scattered clouds.,25,25,1002,8,160,99
,,,1467180000000,06:00,"Wednesday, 29 6 2016, 06:00 — 12:00",18,High level clouds.,27,25,1004,10,240,95
,,,1467201600000,12:00,"Wednesday, 29 6 2016, 12:00 — 18:00",6,Broken clouds.,28,27,1004,14,220,85
,,,1467223200000,18:00,"Wednesday, 29 6 2016, 18:00 — 00:00",15,Snow showers. Ice fog.,27,26,1004,15,200,90
true,"Thu, 30 Jun",30 Jun,1467244800000,00:00,"Thursday, 30 6 2016, 00:00 — 06:00",15,Snow showers. Ice fog.,27,26,1003,11,250,90
,,,1467266400000,06:00,"Thursday, 30 6 2016, 06:00 — 12:00",6,Extremely cold.,29,26,1004,13,170,91
,,,1467288000000,12:00,"Thursday, 30 6 2016, 12:00 — 18:00",6,Extremely cold.,31,27,1003,17,180,85
,,,1467309600000,18:00,"Thursday, 30 6 2016, 18:00 — 00:00",20,Broken clouds.,27,25,1004,13,220,94
