hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
true,"Sun, 1 5",1 5,1462060800000,00:00,"Sunday, 1 5 2016, 00:00 — 06:00",14,Scattered clouds.,29,28,1009,7,300,82
,,,1462082400000,06:00,"Sunday, 1 5 2016, 06:00 — 12:00",3,Scattered clouds.,33,28,1010,9,120,70
,,,1462104000000,12:00,"Sunday, 1 5 2016, 12:00 — 18:00",1,Rain. Fog.,32,31,1008,17,260,65
,,,1462125600000,18:00,"Sunday, 1 5 2016, 18:00 — 00:00",14,Scattered clouds.,31,29,1008,16,270,78
true,"Mon, 2 5",2 5,1462147200000,00:00,"Monday, 2 5 2016, 00:00 — 06:00",14,Overcast.,29,28,1008,6,300,81
,,,1462168800000,06:00,"Monday, 2 5 2016, 06:00 — 12:00",2,Clear.,32,28,1010,8,220,72
,,,1462190400000,12:00,"Monday, 2 5 2016, 12:00 — 18:00",3,Scattered showers. Partly sunny.,34,31,1008,19,270,62
,,,1462212000000,18:00,"Monday, 2 5 2016, 18:00 — 00:00",14,Scattered clouds.,31,29,1009,13,250,77
true,"Tue, 3 5",3 5,1462233600000,00:00,"Tuesday, 3 5 2016, 00:00 — 06:00",14,Scattered clouds.,29,28,1008,5,210,81
,,,1462255200000,06:00,"Tuesday, 3 5 2016, 06:00 — 12:00",2,Snow showers. Ice fog.,34,28,1009,8,0,65
,,,1462276800000,12:00,"Tuesday, 3 5 2016, 12:00 — 18:00",2,Mostly cloudy.,33,31,1008,18,280,67
,,,1462298400000,18:00,"Tuesday, 3 5 2016, 18:00 — 00:00",14,Scattered clouds.,31,29,1008,10,290,73
true,"Wed, 4 5",4 5,1462320000000,00:00,"Wednesday, 4 5 2016, 00:00 — 06:00",14,Overcast.,29,28,1007,2,270,78
,,,1462341600000,06:00,"Wednesday, 4 5 2016, 06:00 — 12:00",2,Snow showers. Ice fog.,32,29,1009,9,260,71
,,,1462363200000,12:00,"Wednesday, 4 5 2016, 12:00 — 18:00",2,Overcast.,32,31,1008,17,270,67
,,,1462384800000,18:00,"Wednesday, 4 5 2016, 18:00 — 00:00",14,Overcast.,31,29,1008,17,250,77
true,"Thu, 5 5",5 5,1462406400000,00:00,"Thursday, 5 5 2016, 00:00 — 06:00",14,Overcast.,29,29,1008,5,280,76
,,,1462428000000,06:00,"Thursday, 5 5 2016, 06:00 — 12:00",2,Snow showers. Ice fog.,32,29,1010,7,270,71
,,,1462449600000,12:00,"Thursday, 5 5 2016, 12:00 — 18:00",2,Clear.,33,31,1008,17,280,65
,,,1462471200000,18:00,"Thursday, 5 5 2016, 18:00 — 00:00",14,Overcast.,31,29,1009,13,290,74
true,"Fri, 6 5",6 5,1462492800000,00:00,"Friday, 6 5 2016, 00:00 — 06:00",14,Overcast.,29,28,1009,9,300,72
,,,1462514400000,06:00,"Friday, 6 5 2016, 06:00 — 12:00",2,Snow showers. Ice fog.,32,28,1010,10,280,67
,,,1462536000000,12:00,"Friday, 6 5 2016, 12:00 — 18:00",2,Overcast.,32,30,1008,17,260,65
,,,1462557600000,18:00,"Friday, 6 5 2016, 18:00 — 00:00",14,Overcast.,30,29,1008,12,290,72
true,"Sat, 7 5",7 5,1462579200000,00:00,"Saturday, 7 5 2016, 00:00 — 06:00",14,Scattered clouds.,29,28,1008,7,290,76
,,,1462600800000,06:00,"Saturday, 7 5 2016, 06:00 — 12:00",2,Snow showers. Ice fog.,32,28,1010,8,240,68
,,,1462622400000,12:00,"Saturday, 7 5 2016, 12:00 — 18:00",2,Clear.,32,30,1008,18,280,64
,,,1462644000000,18:00,"Saturday, 7 5 2016, 18:00 — 00:00",14,Overcast.,30,29,1008,13,280,76
true,"Sun, 8 5",8 5,1462665600000,00:00,"Sunday, 8 5 2016, 00:00 — 06:00",14,Scattered clouds.,29,29,1009,9,260,77
,,,1462687200000,06:00,"Sunday, 8 5 2016, 06:00 — 12:00",2,Snow showers. Ice fog.,33,29,1011,8,230,69
,,,1462708800000,12:00,"Sunday, 8 5 2016, 12:00 — 18:00",3,Scattered showers. Partly sunny.,32,31,1009,17,280,66
,,,1462730400000,18:00,"Sunday, 8 5 2016, 18:00 — 00:00",14,Overcast.,31,29,1010,14,260,75
true,"Mon, 9 5",9 5,1462752000000,00:00,"Monday, 9 5 2016, 00:00 — 06:00",14,Overcast.,29,29,1010,8,270,76
,,,1462773600000,06:00,"Monday, 9 5 2016, 06:00 — 12:00",2,Mostly cloudy.,33,29,1011,7,260,70
,,,1462795200000,12:00,"Monday, 9 5 2016, 12:00 — 18:00",3,Scattered clouds.,33,31,1008,16,280,66
,,,1462816800000,18:00,"Monday, 9 5 2016, 18:00 — 00:00",14,Overcast.,31,29,1008,11,270,77
true,"Tue, 10 5",10 5,1462838400000,00:00,"Tuesday, 10 5 2016, 00:00 — 06:00",14,Overcast.,29,29,1009,6,0,79
,,,1462860000000,06:00,"Tuesday, 10 5 2016, 06:00 — 12:00",3,Scattered clouds.,31,29,1009,8,260,76
,,,1462881600000,12:00,"Tuesday, 10 5 2016, 12:00 — 18:00",2,Snow showers. Ice fog.,33,31,1008,14,270,61
,,,1462903200000,18:00,"Tuesday, 10 5 2016, 18:00 — 00:00",14,Scattered clouds.,32,29,1008,10,260,79
true,"Wed, 11 5",11 5,1462924800000,00:00,"Wednesday, 11 5 2016, 00:00 — 06:00",14,Overcast.,29,29,1009,7,280,83
,,,1462946400000,06:00,"Wednesday, 11 5 2016, 06:00 — 12:00",3,Scattered showers. Partly sunny.,33,29,1010,9,260,72
,,,1462968000000,12:00,"Wednesday, 11 5 2016, 12:00 — 18:00",3,Scattered showers. Partly sunny.,33,31,1008,17,270,66
,,,1462989600000,18:00,"Wednesday, 11 5 2016, 18:00 — 00:00",14,Overcast.,31,30,1008,11,240,76
true,"Thu, 12 5",12 5,1463011200000,00:00,"Thursday, 12 5 2016, 00:00 — 06:00",14,Scattered clouds.,30,29,1007,9,300,80
,,,1463032800000,06:00,"Thursday, 12 5 2016, 06:00 — 12:00",2,Snow showers. Ice fog.,33,29,1009,9,270,72
,,,1463054400000,12:00,"Thursday, 12 5 2016, 12:00 — 18:00",2,Snow showers. Ice fog.,33,31,1005,19,290,68
,,,1463076000000,18:00,"Thursday, 12 5 2016, 18:00 — 00:00",14,Overcast.,31,30,1006,13,290,78
true,"Fri, 13 5",13 5,1463097600000,00:00,"Friday, 13 5 2016, 00:00 — 06:00",14,Overcast.,30,29,1006,5,280,81
,,,1463119200000,06:00,"Friday, 13 5 2016, 06:00 — 12:00",2,Snow showers. Ice fog.,33,29,1008,11,250,73
,,,1463140800000,12:00,"Friday, 13 5 2016, 12:00 — 18:00",2,Clear.,33,31,1006,18,280,69
,,,1463162400000,18:00,"Friday, 13 5 2016, 18:00 — 00:00",14,Overcast.,31,30,1007,14,270,77
true,"Sat, 14 5",14 5,1463184000000,00:00,"Saturday, 14 5 2016, 00:00 — 06:00",14,Overcast.,31,30,1008,7,280,78
,,,1463205600000,06:00,"Saturday, 14 5 2016, 06:00 — 12:00",2,Snow showers. Ice fog.,32,30,1010,9,270,73
,,,1463227200000,12:00,"Saturday, 14 5 2016, 12:00 — 18:00",2,Snow showers. Ice fog.,33,32,1008,20,270,68
,,,1463248800000,18:00,"Saturday, 14 5 2016, 18:00 — 00:00",14,Scattered clouds.,32,31,1007,14,330,72
true,"Sun, 15 5",15 5,1463270400000,00:00,"Sunday, 15 5 2016, 00:00 — 06:00",14,Scattered clouds.,31,29,1007,7,10,75
,,,1463292000000,06:00,"Sunday, 15 5 2016, 06:00 — 12:00",2,Snow showers. Ice fog.,33,29,1009,9,250,71
,,,1463313600000,12:00,"Sunday, 15 5 2016, 12:00 — 18:00",2,Mostly cloudy.,33,32,1008,18,270,72
,,,1463335200000,18:00,"Sunday, 15 5 2016, 18:00 — 00:00",14,Overcast.,32,30,1007,14,300,78
true,"Mon, 16 5",16 5,1463356800000,00:00,"Monday, 16 5 2016, 00:00 — 06:00",14,Overcast.,30,29,1006,7,0,81
,,,1463378400000,06:00,"Monday, 16 5 2016, 06:00 — 12:00",2,Snow showers. Ice fog.,33,29,1007,9,260,74
,,,1463400000000,12:00,"Monday, 16 5 2016, 12:00 — 18:00",2,Mostly cloudy.,33,31,1005,18,280,69
,,,1463421600000,18:00,"Monday, 16 5 2016, 18:00 — 00:00",14,Overcast.,31,30,1004,16,300,81
