hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
true,"Tue, 20 Dec",20 Dec,1482192000000,00:00,"Tuesday, 20 12 2016, 00:00 — 06:00",13,Partly cloudy.,25,23,1013,5,90,54
,,,1482213600000,06:00,"Tuesday, 20 12 2016, 06:00 — 12:00",1,Clear.,31,23,1014,13,70,40
,,,1482235200000,12:00,"Tuesday, 20 12 2016, 12:00 — 18:00",1,Partly cloudy.,33,29,1012,12,270,37
,,,1482256800000,18:00,"Tuesday, 20 12 2016, 18:00 — 00:00",13,Partly cloudy.,29,26,1013,8,350,54
true,"Wed, 21 Dec",21 Dec,1482278400000,00:00,"Wednesday, 21 12 2016, 00:00 — 06:00",13,Extremely cold.,26,23,1013,4,100,59
,,,1482300000000,06:00,"Wednesday, 21 12 2016, 06:00 — 12:00",2,Thunderstorms. Passing clouds.,32,23,1016,8,80,42
,,,1482321600000,12:00,"Wednesday, 21 12 2016, 12:00 — 18:00",1,Clear.,34,30,1014,12,270,32
,,,1482343200000,18:00,"Wednesday, 21 12 2016, 18:00 — 00:00",14,Partly sunny.,30,26,1015,8,30,51
true,"Thu, 22 Dec",22 Dec,1482364800000,00:00,"Thursday, 22 12 2016, 00:00 — 06:00",14,Partly sunny.,26,22,1014,3,130,59
,,,1482386400000,06:00,"Thursday, 22 12 2016, 06:00 — 12:00",1,Clear.,32,22,1015,6,90,46
,,,1482408000000,12:00,"Thursday, 22 12 2016, 12:00 — 18:00",2,Thunderstorms. Passing clouds.,32,29,1014,13,270,39
,,,1482429600000,18:00,"Thursday, 22 12 2016, 18:00 — 00:00",14,Passing clouds.,28,25,1015,4,300,60
true,"Fri, 23 Dec",23 Dec,1482451200000,00:00,"Friday, 23 12 2016, 00:00 — 06:00",14,Rain. Fog.,26,22,1013,3,80,62
,,,1482472800000,06:00,"Friday, 23 12 2016, 06:00 — 12:00",2,Thunderstorms. Passing clouds.,31,22,1014,6,10,50
,,,1482494400000,12:00,"Friday, 23 12 2016, 12:00 — 18:00",1,Partly cloudy.,33,29,1011,14,260,39
,,,1482516000000,18:00,"Friday, 23 12 2016, 18:00 — 00:00",13,Partly cloudy.,29,25,1012,7,310,55
true,"Sat, 24 Dec",24 Dec,1482537600000,00:00,"Saturday, 24 12 2016, 00:00 — 06:00",14,Rain. Fog.,25,22,1011,1,10,63
,,,1482559200000,06:00,"Saturday, 24 12 2016, 06:00 — 12:00",1,Clear.,31,22,1011,4,150,53
,,,1482580800000,12:00,"Saturday, 24 12 2016, 12:00 — 18:00",1,Partly cloudy.,31,28,1009,13,280,41
,,,1482602400000,18:00,"Saturday, 24 12 2016, 18:00 — 00:00",14,Rain. Fog.,28,23,1010,6,10,64
true,"Sun, 25 Dec",25 Dec,1482624000000,00:00,"Sunday, 25 12 2016, 00:00 — 06:00",14,Overcast.,24,21,1010,0,100,79
,,,1482645600000,06:00,"Sunday, 25 12 2016, 06:00 — 12:00",9,Rain. Overcast.,31,21,1012,3,30,60
,,,1482667200000,12:00,"Sunday, 25 12 2016, 12:00 — 18:00",1,Partly cloudy.,32,29,1011,12,280,38
,,,1482688800000,18:00,"Sunday, 25 12 2016, 18:00 — 00:00",14,Rain. Fog.,27,24,1012,4,310,65
true,"Mon, 26 Dec",26 Dec,1482710400000,00:00,"Monday, 26 12 2016, 00:00 — 06:00",14,Rain. Fog.,24,21,1011,1,80,64
,,,1482732000000,06:00,"Monday, 26 12 2016, 06:00 — 12:00",1,Clear.,32,23,1013,8,90,40
,,,1482753600000,12:00,"Monday, 26 12 2016, 12:00 — 18:00",1,Partly cloudy.,33,29,1012,11,290,35
,,,1482775200000,18:00,"Monday, 26 12 2016, 18:00 — 00:00",14,Passing clouds.,29,26,1013,6,310,59
true,"Tue, 27 Dec",27 Dec,1482796800000,00:00,"Tuesday, 27 12 2016, 00:00 — 06:00",14,Rain. Fog.,26,21,1012,2,220,59
,,,1482818400000,06:00,"Tuesday, 27 12 2016, 06:00 — 12:00",1,Clear.,30,23,1014,7,40,36
,,,1482840000000,12:00,"Tuesday, 27 12 2016, 12:00 — 18:00",1,Clear.,32,28,1011,13,290,36
,,,1482861600000,18:00,"Tuesday, 27 12 2016, 18:00 — 00:00",13,Partly cloudy.,28,25,1013,9,320,46
true,"Wed, 28 Dec",28 Dec,1482883200000,00:00,"Wednesday, 28 12 2016, 00:00 — 06:00",13,Extremely cold.,25,22,1012,8,90,45
,,,1482904800000,06:00,"Wednesday, 28 12 2016, 06:00 — 12:00",1,Clear.,31,20,1014,11,110,36
,,,1482926400000,12:00,"Wednesday, 28 12 2016, 12:00 — 18:00",1,Partly cloudy.,33,25,1012,13,270,29
,,,1482948000000,18:00,"Wednesday, 28 12 2016, 18:00 — 00:00",13,Partly cloudy.,29,24,1013,7,330,42
true,"Thu, 29 Dec",29 Dec,1482969600000,00:00,"Thursday, 29 12 2016, 00:00 — 06:00",13,Extremely cold.,25,22,1013,4,100,47
,,,1482991200000,06:00,"Thursday, 29 12 2016, 06:00 — 12:00",1,Clear.,32,22,1015,7,100,40
,,,1483012800000,12:00,"Thursday, 29 12 2016, 12:00 — 18:00",1,Clear.,34,29,1012,12,300,30
,,,1483034400000,18:00,"Thursday, 29 12 2016, 18:00 — 00:00",13,Partly cloudy.,29,26,1013,8,330,42
true,"Fri, 30 Dec",30 Dec,1483056000000,00:00,"Friday, 30 12 2016, 00:00 — 06:00",13,Extremely cold.,26,22,1013,5,110,56
,,,1483077600000,06:00,"Friday, 30 12 2016, 06:00 — 12:00",1,Clear.,33,21,1015,8,100,46
,,,1483099200000,12:00,"Friday, 30 12 2016, 12:00 — 18:00",1,Partly cloudy.,34,30,1012,14,300,29
,,,1483120800000,18:00,"Friday, 30 12 2016, 18:00 — 00:00",13,Clear.,30,26,1013,7,300,41
true,"Sat, 31 Dec",31 Dec,1483142400000,00:00,"Saturday, 31 12 2016, 00:00 — 06:00",13,Extremely cold.,26,22,1013,2,80,61
,,,1483164000000,06:00,"Saturday, 31 12 2016, 06:00 — 12:00",1,Clear.,32,23,1014,6,160,50
,,,1483185600000,12:00,"Saturday, 31 12 2016, 12:00 — 18:00",1,Partly cloudy.,32,28,1011,13,270,44
,,,1483207200000,18:00,"Saturday, 31 12 2016, 18:00 — 00:00",13,Partly cloudy.,28,25,1013,7,320,55
