hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
,,,1457956800000,12:00,"Monday, 14 3 2016, 12:00 — 18:00",2,Snow flurries. Overcast.,30,28,1012,18,280,59
,,,1457978400000,18:00,"Monday, 14 3 2016, 18:00 — 00:00",14,,28,26,1012,12,330,65
true,"Tue, 15 Mar",15 Mar,1458000000000,00:00,"Tuesday, 15 3 2016, 00:00 — 06:00",14,Drizzle. Partly sunny.,26,25,1011,8,350,75
,,,1458021600000,06:00,"Tuesday, 15 3 2016, 06:00 — 12:00",9,Drizzle. Partly sunny.,31,25,1014,7,30,65
,,,1458043200000,12:00,"Tuesday, 15 3 2016, 12:00 — 18:00",1,Thunderstorms. Fog.,31,30,1010,21,310,51
,,,1458064800000,18:00,"Tuesday, 15 3 2016, 18:00 — 00:00",14,Snow flurries. Overcast.,30,28,1011,7,310,46
true,"Wed, 16 Mar",16 Mar,1458086400000,00:00,"Wednesday, 16 3 2016, 00:00 — 06:00",14,Drizzle. Partly sunny.,28,25,1011,7,300,66
,,,1458108000000,06:00,"Wednesday, 16 3 2016, 06:00 — 12:00",3,,31,25,1013,8,350,63
,,,1458129600000,12:00,"Wednesday, 16 3 2016, 12:00 — 18:00",1,Thunderstorms. Fog.,31,28,1010,17,270,61
,,,1458151200000,18:00,"Wednesday, 16 3 2016, 18:00 — 00:00",14,,28,26,1011,11,260,76
true,"Thu, 17 Mar",17 Mar,1458172800000,00:00,"Thursday, 17 3 2016, 00:00 — 06:00",14,Drizzle. Partly sunny.,26,26,1011,4,200,83
,,,1458194400000,06:00,"Thursday, 17 3 2016, 06:00 — 12:00",9,Drizzle. Partly sunny.,30,25,1013,8,140,77
,,,1458216000000,12:00,"Thursday, 17 3 2016, 12:00 — 18:00",1,Thunderstorms. Fog.,30,29,1011,17,280,60
,,,1458237600000,18:00,"Thursday, 17 3 2016, 18:00 — 00:00",14,,29,27,1012,10,320,70
true,"Fri, 18 Mar",18 Mar,1458259200000,00:00,"Friday, 18 3 2016, 00:00 — 06:00",14,Drizzle. Partly sunny.,27,26,1011,7,100,75
,,,1458280800000,06:00,"Friday, 18 3 2016, 06:00 — 12:00",3,,31,25,1013,5,30,66
,,,1458302400000,12:00,"Friday, 18 3 2016, 12:00 — 18:00",1,Scattered clouds.,33,32,1009,16,300,53
,,,1458324000000,18:00,"Friday, 18 3 2016, 18:00 — 00:00",14,,32,28,1010,9,310,61
true,"Sat, 19 Mar",19 Mar,1458345600000,00:00,"Saturday, 19 3 2016, 00:00 — 06:00",14,,28,27,1010,8,340,75
,,,1458367200000,06:00,"Saturday, 19 3 2016, 06:00 — 12:00",1,Rain. Overcast.,36,27,1012,7,330,56
,,,1458388800000,12:00,"Saturday, 19 3 2016, 12:00 — 18:00",1,Rain. Overcast.,37,35,1010,17,320,32
,,,1458410400000,18:00,"Saturday, 19 3 2016, 18:00 — 00:00",13,Thunderstorms. Fog.,35,30,1011,9,320,34
true,"Sun, 20 Mar",20 Mar,1458432000000,00:00,"Sunday, 20 3 2016, 00:00 — 06:00",13,Thunderstorms. Fog.,30,28,1011,9,340,58
,,,1458453600000,06:00,"Sunday, 20 3 2016, 06:00 — 12:00",1,Rain. Overcast.,36,28,1013,10,330,50
,,,1458475200000,12:00,"Sunday, 20 3 2016, 12:00 — 18:00",1,Rain. Overcast.,37,33,1011,15,310,28
,,,1458496800000,18:00,"Sunday, 20 3 2016, 18:00 — 00:00",13,Thunderstorms. Fog.,33,29,1012,12,310,54
true,"Mon, 21 Mar",21 Mar,1458518400000,00:00,"Monday, 21 3 2016, 00:00 — 06:00",14,,29,27,1011,9,330,70
,,,1458540000000,06:00,"Monday, 21 3 2016, 06:00 — 12:00",1,Rain. Overcast.,37,27,1013,9,140,53
,,,1458561600000,12:00,"Monday, 21 3 2016, 12:00 — 18:00",1,Partly sunny.,37,33,1011,18,300,28
,,,1458583200000,18:00,"Monday, 21 3 2016, 18:00 — 00:00",13,Thunderstorms. Fog.,33,28,1010,10,300,43
true,"Tue, 22 Mar",22 Mar,1458604800000,00:00,"Tuesday, 22 3 2016, 00:00 — 06:00",14,,28,27,1010,5,330,65
,,,1458626400000,06:00,"Tuesday, 22 3 2016, 06:00 — 12:00",1,Scattered clouds.,33,26,1011,8,80,48
,,,1458648000000,12:00,"Tuesday, 22 3 2016, 12:00 — 18:00",1,Scattered clouds.,34,32,1008,16,300,40
,,,1458669600000,18:00,"Tuesday, 22 3 2016, 18:00 — 00:00",13,Passing clouds.,33,30,1008,11,350,39
true,"Wed, 23 Mar",23 Mar,1458691200000,00:00,"Wednesday, 23 3 2016, 00:00 — 06:00",14,,31,27,1009,7,340,59
,,,1458712800000,06:00,"Wednesday, 23 3 2016, 06:00 — 12:00",1,Rain. Overcast.,37,27,1010,8,50,45
,,,1458734400000,12:00,"Wednesday, 23 3 2016, 12:00 — 18:00",1,Rain. Overcast.,38,35,1007,16,320,25
,,,1458756000000,18:00,"Wednesday, 23 3 2016, 18:00 — 00:00",13,Thunderstorms. Fog.,35,30,1008,10,340,37
true,"Thu, 24 Mar",24 Mar,1458777600000,00:00,"Thursday, 24 3 2016, 00:00 — 06:00",14,,30,27,1010,9,220,67
,,,1458799200000,06:00,"Thursday, 24 3 2016, 06:00 — 12:00",3,,31,27,1012,10,270,69
,,,1458820800000,12:00,"Thursday, 24 3 2016, 12:00 — 18:00",3,Sprinkles. Overcast.,32,30,1010,19,260,62
,,,1458842400000,18:00,"Thursday, 24 3 2016, 18:00 — 00:00",14,,30,28,1012,13,190,77
true,"Fri, 25 Mar",25 Mar,1458864000000,00:00,"Friday, 25 3 2016, 00:00 — 06:00",14,,28,27,1012,7,220,80
,,,1458885600000,06:00,"Friday, 25 3 2016, 06:00 — 12:00",2,Sunny.,32,27,1013,7,110,75
,,,1458907200000,12:00,"Friday, 25 3 2016, 12:00 — 18:00",2,Sunny.,32,29,1011,18,240,67
,,,1458928800000,18:00,"Friday, 25 3 2016, 18:00 — 00:00",14,Snow flurries. Overcast.,29,28,1013,9,220,82
true,"Sat, 26 Mar",26 Mar,1458950400000,00:00,"Saturday, 26 3 2016, 00:00 — 06:00",14,,28,27,1012,6,230,86
,,,1458972000000,06:00,"Saturday, 26 3 2016, 06:00 — 12:00",3,,32,27,1013,6,190,78
,,,1458993600000,12:00,"Saturday, 26 3 2016, 12:00 — 18:00",3,,32,31,1011,17,280,63
,,,1459015200000,18:00,"Saturday, 26 3 2016, 18:00 — 00:00",14,,31,29,1011,10,290,64
true,"Sun, 27 Mar",27 Mar,1459036800000,00:00,"Sunday, 27 3 2016, 00:00 — 06:00",14,,29,27,1011,6,290,76
,,,1459058400000,06:00,"Sunday, 27 3 2016, 06:00 — 12:00",2,Light rain. Broken clouds.,35,28,1012,6,220,56
,,,1459080000000,12:00,"Sunday, 27 3 2016, 12:00 — 18:00",1,Rain. Overcast.,36,33,1010,13,310,49
,,,1459101600000,18:00,"Sunday, 27 3 2016, 18:00 — 00:00",13,Thunderstorms. Fog.,35,30,1011,12,310,44
true,"Mon, 28 Mar",28 Mar,1459123200000,00:00,"Monday, 28 3 2016, 00:00 — 06:00",14,,30,28,1011,7,330,62
,,,1459144800000,06:00,"Monday, 28 3 2016, 06:00 — 12:00",1,Rain. Overcast.,36,28,1012,7,80,33
,,,1459166400000,12:00,"Monday, 28 3 2016, 12:00 — 18:00",2,Smoke.,35,32,1010,17,270,36
,,,1459188000000,18:00,"Monday, 28 3 2016, 18:00 — 00:00",14,Drizzle. Partly sunny.,32,28,1011,9,290,72
true,"Tue, 29 Mar",29 Mar,1459209600000,00:00,"Tuesday, 29 3 2016, 00:00 — 06:00",14,Drizzle. Partly sunny.,28,27,1011,6,10,84
,,,1459231200000,06:00,"Tuesday, 29 3 2016, 06:00 — 12:00",1,Rain. Overcast.,34,27,1013,9,140,58
,,,1459252800000,12:00,"Tuesday, 29 3 2016, 12:00 — 18:00",1,Thunderstorms. Fog.,33,30,1011,18,270,56
,,,1459274400000,18:00,"Tuesday, 29 3 2016, 18:00 — 00:00",14,,30,28,1012,7,280,70
true,"Wed, 30 Mar",30 Mar,1459296000000,00:00,"Wednesday, 30 3 2016, 00:00 — 06:00",14,,28,27,1011,5,230,78
,,,1459317600000,06:00,"Wednesday, 30 3 2016, 06:00 — 12:00",2,Smoke.,33,27,1013,10,10,57
,,,1459339200000,12:00,"Wednesday, 30 3 2016, 12:00 — 18:00",1,Overcast.,33,29,1012,17,280,54
,,,1459360800000,18:00,"Wednesday, 30 3 2016, 18:00 — 00:00",14,,29,27,1013,11,300,71
true,"Thu, 31 Mar",31 Mar,1459382400000,00:00,"Thursday, 31 3 2016, 00:00 — 06:00",14,,28,26,1012,8,300,78
,,,1459404000000,06:00,"Thursday, 31 3 2016, 06:00 — 12:00",3,,33,26,1013,9,20,68
,,,1459425600000,12:00,"Thursday, 31 3 2016, 12:00 — 18:00",1,Thunderstorms. Fog.,33,29,1011,18,270,57
,,,1459447200000,18:00,"Thursday, 31 3 2016, 18:00 — 00:00",14,,29,27,1011,13,290,75
