hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
true,"Tue, 19 Jul",19 Jul,1468886400000,00:00,"Tuesday, 19 7 2016, 00:00 — 06:00",19,Rain. Mostly cloudy.,26,25,1008,15,200,94
,,,1468908000000,06:00,"Tuesday, 19 7 2016, 06:00 — 12:00",18,Light mixture of precip. Overcast.,27,25,1009,12,230,91
,,,1468929600000,12:00,"Tuesday, 19 7 2016, 12:00 — 18:00",18,Light mixture of precip. Overcast.,27,25,1008,19,250,93
,,,1468951200000,18:00,"Tuesday, 19 7 2016, 18:00 — 00:00",34,Cloudy.,27,26,1008,11,240,89
true,"Wed, 20 Jul",20 Jul,1468972800000,00:00,"Wednesday, 20 7 2016, 00:00 — 06:00",15,Ice fog.,28,27,1007,15,250,87
,,,1468994400000,06:00,"Wednesday, 20 7 2016, 06:00 — 12:00",6,Clear.,29,27,1008,13,280,84
,,,1469016000000,12:00,"Wednesday, 20 7 2016, 12:00 — 18:00",6,Clear.,30,28,1006,18,280,82
,,,1469037600000,18:00,"Wednesday, 20 7 2016, 18:00 — 00:00",15,Ice fog.,28,27,1007,11,320,86
true,"Thu, 21 Jul",21 Jul,1469059200000,00:00,"Thursday, 21 7 2016, 00:00 — 06:00",34,Broken clouds.,27,25,1006,10,240,93
,,,1469080800000,06:00,"Thursday, 21 7 2016, 06:00 — 12:00",19,Heavy snow. Mostly cloudy.,26,25,1007,8,0,92
,,,1469102400000,12:00,"Thursday, 21 7 2016, 12:00 — 18:00",18,Drizzle. Low clouds.,27,24,1006,6,0,85
,,,1469124000000,18:00,"Thursday, 21 7 2016, 18:00 — 00:00",15,Ice fog.,27,26,1006,7,140,92
true,"Fri, 22 Jul",22 Jul,1469145600000,00:00,"Friday, 22 7 2016, 00:00 — 06:00",15,Ice fog.,27,26,1005,7,130,92
,,,1469167200000,06:00,"Friday, 22 7 2016, 06:00 — 12:00",18,Light mixture of precip. Overcast.,29,26,1005,12,280,89
,,,1469188800000,12:00,"Friday, 22 7 2016, 12:00 — 18:00",6,Clear.,29,27,1004,19,260,84
,,,1469210400000,18:00,"Friday, 22 7 2016, 18:00 — 00:00",15,Ice fog.,28,26,1004,17,240,86
true,"Sat, 23 Jul",23 Jul,1469232000000,00:00,"Saturday, 23 7 2016, 00:00 — 06:00",15,Ice fog.,27,25,1004,7,190,90
,,,1469253600000,06:00,"Saturday, 23 7 2016, 06:00 — 12:00",18,Rain. Mostly cloudy.,29,25,1005,11,120,90
,,,1469275200000,12:00,"Saturday, 23 7 2016, 12:00 — 18:00",6,Clear.,30,29,1003,23,260,80
,,,1469296800000,18:00,"Saturday, 23 7 2016, 18:00 — 00:00",15,Ice fog.,30,26,1004,13,270,86
true,"Sun, 24 Jul",24 Jul,1469318400000,00:00,"Sunday, 24 7 2016, 00:00 — 06:00",15,Ice fog.,26,26,1004,8,110,93
,,,1469340000000,06:00,"Sunday, 24 7 2016, 06:00 — 12:00",6,Clear.,29,26,1005,9,120,88
,,,1469361600000,12:00,"Sunday, 24 7 2016, 12:00 — 18:00",6,Clear.,30,28,1004,16,240,78
,,,1469383200000,18:00,"Sunday, 24 7 2016, 18:00 — 00:00",15,Ice fog.,29,27,1005,11,170,85
true,"Mon, 25 Jul",25 Jul,1469404800000,00:00,"Monday, 25 7 2016, 00:00 — 06:00",15,Ice fog.,27,26,1004,8,190,94
,,,1469426400000,06:00,"Monday, 25 7 2016, 06:00 — 12:00",6,Clear.,29,27,1005,9,180,90
,,,1469448000000,12:00,"Monday, 25 7 2016, 12:00 — 18:00",6,Clear.,29,28,1004,13,300,81
,,,1469469600000,18:00,"Monday, 25 7 2016, 18:00 — 00:00",15,Ice fog.,29,27,1005,8,180,83
true,"Tue, 26 Jul",26 Jul,1469491200000,00:00,"Tuesday, 26 7 2016, 00:00 — 06:00",15,Ice fog.,27,26,1005,8,130,90
,,,1469512800000,06:00,"Tuesday, 26 7 2016, 06:00 — 12:00",6,Clear.,28,25,1006,9,110,91
,,,1469534400000,12:00,"Tuesday, 26 7 2016, 12:00 — 18:00",6,Clear.,27,25,1006,11,270,90
,,,1469556000000,18:00,"Tuesday, 26 7 2016, 18:00 — 00:00",15,Ice fog.,27,26,1006,8,120,87
true,"Wed, 27 Jul",27 Jul,1469577600000,00:00,"Wednesday, 27 7 2016, 00:00 — 06:00",15,Ice fog.,26,25,1005,8,120,92
,,,1469599200000,06:00,"Wednesday, 27 7 2016, 06:00 — 12:00",6,Mostly cloudy.,26,25,1007,9,280,92
,,,1469620800000,12:00,"Wednesday, 27 7 2016, 12:00 — 18:00",6,Mostly cloudy.,29,26,1006,11,280,85
,,,1469642400000,18:00,"Wednesday, 27 7 2016, 18:00 — 00:00",15,Ice fog.,26,25,1007,10,170,92
true,"Thu, 28 Jul",28 Jul,1469664000000,00:00,"Thursday, 28 7 2016, 00:00 — 06:00",15,Ice fog.,26,25,1006,9,170,94
,,,1469685600000,06:00,"Thursday, 28 7 2016, 06:00 — 12:00",18,Light mixture of precip. Overcast.,28,24,1008,7,150,93
,,,1469707200000,12:00,"Thursday, 28 7 2016, 12:00 — 18:00",6,Clear.,29,27,1006,10,330,81
,,,1469728800000,18:00,"Thursday, 28 7 2016, 18:00 — 00:00",34,Snow. Overcast.,27,25,1007,11,290,93
true,"Fri, 29 Jul",29 Jul,1469750400000,00:00,"Friday, 29 7 2016, 00:00 — 06:00",19,Scattered showers. Partly sunny.,25,24,1006,7,190,99
,,,1469772000000,06:00,"Friday, 29 7 2016, 06:00 — 12:00",19,Heavy snow. Mostly cloudy.,28,24,1008,10,30,96
,,,1469793600000,12:00,"Friday, 29 7 2016, 12:00 — 18:00",6,Mostly cloudy.,29,25,1005,6,150,90
,,,1469815200000,18:00,"Friday, 29 7 2016, 18:00 — 00:00",18,Light mixture of precip. Overcast.,27,25,1005,9,260,92
true,"Sat, 30 Jul",30 Jul,1469836800000,00:00,"Saturday, 30 7 2016, 00:00 — 06:00",17,Sunny.,25,25,1005,9,190,94
,,,1469858400000,06:00,"Saturday, 30 7 2016, 06:00 — 12:00",18,Light mixture of precip. Overcast.,27,24,1006,8,290,95
,,,1469880000000,12:00,"Saturday, 30 7 2016, 12:00 — 18:00",6,Clear.,29,27,1005,18,270,84
,,,1469901600000,18:00,"Saturday, 30 7 2016, 18:00 — 00:00",15,Ice fog.,28,27,1006,20,240,86
true,"Sun, 31 Jul",31 Jul,1469923200000,00:00,"Sunday, 31 7 2016, 00:00 — 06:00",15,Ice fog.,28,27,1005,16,250,89
,,,1469944800000,06:00,"Sunday, 31 7 2016, 06:00 — 12:00",18,Rain. Mostly cloudy.,28,26,1007,15,250,91
,,,1469966400000,12:00,"Sunday, 31 7 2016, 12:00 — 18:00",18,Rain. Mostly cloudy.,27,25,1006,11,10,94
,,,1469988000000,18:00,"Sunday, 31 7 2016, 18:00 — 00:00",34,Snow. Overcast.,27,25,1006,18,250,94
