hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum
,,,1473055200000,06:00,"Monday, 5 9 2016, 06:00 — 12:00",2,Partly sunny.,30,27,1011,15,240,74
,,,1473076800000,12:00,"Monday, 5 9 2016, 12:00 — 18:00",2,Partly sunny.,30,29,1010,18,260,68
,,,1473098400000,18:00,"Monday, 5 9 2016, 18:00 — 00:00",14,Clear.,29,28,1011,16,240,73
true,"Tue, 6 Sep",6 Sep,1473120000000,00:00,"Tuesday, 6 9 2016, 00:00 — 06:00",14,Clear.,28,27,1010,12,230,76
,,,1473141600000,06:00,"Tuesday, 6 9 2016, 06:00 — 12:00",2,Partly sunny.,30,27,1012,15,240,72
,,,1473163200000,12:00,"Tuesday, 6 9 2016, 12:00 — 18:00",2,Partly sunny.,30,29,1010,16,250,68
,,,1473184800000,18:00,"Tuesday, 6 9 2016, 18:00 — 00:00",14,Clear.,29,28,1011,17,240,74
true,"Wed, 7 Sep",7 Sep,1473206400000,00:00,"Wednesday, 7 9 2016, 00:00 — 06:00",14,Clear.,28,27,1010,16,240,78
,,,1473228000000,06:00,"Wednesday, 7 9 2016, 06:00 — 12:00",2,Partly sunny.,30,27,1011,19,250,73
,,,1473249600000,12:00,"Wednesday, 7 9 2016, 12:00 — 18:00",6,Scattered clouds.,30,27,1009,20,280,70
,,,1473271200000,18:00,"Wednesday, 7 9 2016, 18:00 — 00:00",15,Sprinkles. Fog.,27,26,1009,8,110,83
true,"Thu, 8 Sep",8 Sep,1473292800000,00:00,"Thursday, 8 9 2016, 00:00 — 06:00",15,Sprinkles. Fog.,27,26,1009,7,230,84
,,,1473314400000,06:00,"Thursday, 8 9 2016, 06:00 — 12:00",2,Partly sunny.,30,27,1011,14,250,74
,,,1473336000000,12:00,"Thursday, 8 9 2016, 12:00 — 18:00",6,Scattered clouds.,30,29,1010,19,270,70
,,,1473357600000,18:00,"Thursday, 8 9 2016, 18:00 — 00:00",15,Sprinkles. Fog.,29,27,1011,12,260,77
true,"Fri, 9 Sep",9 Sep,1473379200000,00:00,"Friday, 9 9 2016, 00:00 — 06:00",14,Clear.,27,26,1010,8,120,87
,,,1473400800000,06:00,"Friday, 9 9 2016, 06:00 — 12:00",2,Partly sunny.,30,26,1012,13,260,78
,,,1473422400000,12:00,"Friday, 9 9 2016, 12:00 — 18:00",2,Partly sunny.,31,28,1011,16,270,73
,,,1473444000000,18:00,"Friday, 9 9 2016, 18:00 — 00:00",15,Sprinkles. Fog.,29,24,1011,9,80,86
true,"Sat, 10 Sep",10 Sep,1473465600000,00:00,"Saturday, 10 9 2016, 00:00 — 06:00",14,Clear.,26,25,1010,6,80,90
,,,1473487200000,06:00,"Saturday, 10 9 2016, 06:00 — 12:00",2,Partly sunny.,30,25,1012,11,120,83
,,,1473508800000,12:00,"Saturday, 10 9 2016, 12:00 — 18:00",6,Scattered clouds.,30,20,1009,21,270,74
,,,1473530400000,18:00,"Saturday, 10 9 2016, 18:00 — 00:00",15,Sprinkles. Fog.,29,27,1010,11,280,77
true,"Sun, 11 Sep",11 Sep,1473552000000,00:00,"Sunday, 11 9 2016, 00:00 — 06:00",15,Sprinkles. Fog.,27,26,1009,8,120,87
,,,1473573600000,06:00,"Sunday, 11 9 2016, 06:00 — 12:00",18,Light freezing rain. Low clouds.,29,26,1010,8,120,87
,,,1473595200000,12:00,"Sunday, 11 9 2016, 12:00 — 18:00",6,Scattered clouds.,30,29,1008,16,280,70
,,,1473616800000,18:00,"Sunday, 11 9 2016, 18:00 — 00:00",14,Clear.,29,28,1008,10,290,76
true,"Mon, 12 Sep",12 Sep,1473638400000,00:00,"Monday, 12 9 2016, 00:00 — 06:00",15,Sprinkles. Fog.,28,26,1007,8,80,87
,,,1473660000000,06:00,"Monday, 12 9 2016, 06:00 — 12:00",6,Scattered clouds.,29,26,1009,8,120,85
,,,1473681600000,12:00,"Monday, 12 9 2016, 12:00 — 18:00",2,Partly sunny.,31,29,1007,15,260,70
,,,1473703200000,18:00,"Monday, 12 9 2016, 18:00 — 00:00",14,Clear.,30,28,1008,11,270,72
true,"Tue, 13 Sep",13 Sep,1473724800000,00:00,"Tuesday, 13 9 2016, 00:00 — 06:00",14,Overcast.,28,26,1008,8,90,87
,,,1473746400000,06:00,"Tuesday, 13 9 2016, 06:00 — 12:00",6,Scattered clouds.,30,26,1010,9,80,80
,,,1473768000000,12:00,"Tuesday, 13 9 2016, 12:00 — 18:00",6,Scattered clouds.,30,26,1008,14,270,81
,,,1473789600000,18:00,"Tuesday, 13 9 2016, 18:00 — 00:00",15,Sprinkles. Fog.,29,28,1009,9,270,74
true,"Wed, 14 Sep",14 Sep,1473811200000,00:00,"Wednesday, 14 9 2016, 00:00 — 06:00",15,Sprinkles. Fog.,28,26,1008,6,120,85
,,,1473832800000,06:00,"Wednesday, 14 9 2016, 06:00 — 12:00",6,Scattered clouds.,30,26,1009,7,260,81
,,,1473854400000,12:00,"Wednesday, 14 9 2016, 12:00 — 18:00",6,Scattered clouds.,31,30,1007,17,280,70
,,,1473876000000,18:00,"Wednesday, 14 9 2016, 18:00 — 00:00",15,Sprinkles. Fog.,30,29,1008,11,290,76
true,"Thu, 15 Sep",15 Sep,1473897600000,00:00,"Thursday, 15 9 2016, 00:00 — 06:00",15,Sprinkles. Fog.,29,27,1007,11,260,80
,,,1473919200000,06:00,"Thursday, 15 9 2016, 06:00 — 12:00",18,Snow. Mostly cloudy.,27,25,1008,10,180,92
,,,1473940800000,12:00,"Thursday, 15 9 2016, 12:00 — 18:00",19,Dense fog.,26,25,1006,14,270,96
,,,1473962400000,18:00,"Thursday, 15 9 2016, 18:00 — 00:00",34,Mostly cloudy.,27,26,1006,9,220,92
true,"Fri, 16 Sep",16 Sep,1473984000000,00:00,"Friday, 16 9 2016, 00:00 — 06:00",15,Sprinkles. Fog.,26,26,1005,7,290,91
,,,1474005600000,06:00,"Friday, 16 9 2016, 06:00 — 12:00",9,Overcast.,28,26,1006,9,340,90
,,,1474027200000,12:00,"Friday, 16 9 2016, 12:00 — 18:00",6,Scattered clouds.,29,28,1004,12,320,85
,,,1474048800000,18:00,"Friday, 16 9 2016, 18:00 — 00:00",17,Sunny.,28,27,1005,10,330,89
true,"Sat, 17 Sep",17 Sep,1474070400000,00:00,"Saturday, 17 9 2016, 00:00 — 06:00",22,Scattered showers. Broken clouds.,27,25,1004,11,160,94
,,,1474092000000,06:00,"Saturday, 17 9 2016, 06:00 — 12:00",9,Overcast.,28,25,1005,10,110,93
,,,1474113600000,12:00,"Saturday, 17 9 2016, 12:00 — 18:00",6,Scattered clouds.,29,26,1003,14,290,86
,,,1474135200000,18:00,"Saturday, 17 9 2016, 18:00 — 00:00",19,Partly cloudy.,28,26,1004,12,300,94
true,"Sun, 18 Sep",18 Sep,1474156800000,00:00,"Sunday, 18 9 2016, 00:00 — 06:00",34,Scattered clouds.,27,26,1004,12,290,94
,,,1474178400000,06:00,"Sunday, 18 9 2016, 06:00 — 12:00",18,Snow. Mostly cloudy.,28,26,1005,13,120,93
,,,1474200000000,12:00,"Sunday, 18 9 2016, 12:00 — 18:00",18,Snow. Mostly cloudy.,27,26,1005,22,280,91
,,,1474221600000,18:00,"Sunday, 18 9 2016, 18:00 — 00:00",34,Scattered clouds.,26,25,1007,19,280,95
true,"Mon, 19 Sep",19 Sep,1474243200000,00:00,"Monday, 19 9 2016, 00:00 — 06:00",34,Mostly cloudy.,27,25,1007,13,280,89
,,,1474264800000,06:00,"Monday, 19 9 2016, 06:00 — 12:00",6,Scattered clouds.,28,26,1009,13,280,87
,,,1474286400000,12:00,"Monday, 19 9 2016, 12:00 — 18:00",6,Scattered clouds.,29,27,1007,16,260,83
,,,1474308000000,18:00,"Monday, 19 9 2016, 18:00 — 00:00",34,Scattered clouds.,28,25,1009,15,260,89
true,"Tue, 20 Sep",20 Sep,1474329600000,00:00,"Tuesday, 20 9 2016, 00:00 — 06:00",15,Sprinkles. Fog.,26,25,1008,6,180,96
,,,1474351200000,06:00,"Tuesday, 20 9 2016, 06:00 — 12:00",18,Snow. Mostly cloudy.,28,26,1009,13,280,89
,,,1474372800000,12:00,"Tuesday, 20 9 2016, 12:00 — 18:00",19,Dense fog.,26,24,1008,17,300,95
,,,1474394400000,18:00,"Tuesday, 20 9 2016, 18:00 — 00:00",19,Partly cloudy.,25,24,1009,10,210,96
true,"Wed, 21 Sep",21 Sep,1474416000000,00:00,"Wednesday, 21 9 2016, 00:00 — 06:00",34,Mostly cloudy.,26,25,1008,9,270,96
,,,1474437600000,06:00,"Wednesday, 21 9 2016, 06:00 — 12:00",19,Dense fog.,26,25,1009,8,300,93
,,,1474459200000,12:00,"Wednesday, 21 9 2016, 12:00 — 18:00",19,Dense fog.,27,25,1007,14,280,95
,,,1474480800000,18:00,"Wednesday, 21 9 2016, 18:00 — 00:00",34,Scattered clouds.,27,26,1008,16,290,92
true,"Thu, 22 Sep",22 Sep,1474502400000,00:00,"Thursday, 22 9 2016, 00:00 — 06:00",34,Scattered clouds.,27,24,1008,13,290,93
,,,1474524000000,06:00,"Thursday, 22 9 2016, 06:00 — 12:00",18,Snow. Mostly cloudy.,29,24,1009,11,330,91
,,,1474545600000,12:00,"Thursday, 22 9 2016, 12:00 — 18:00",6,Sunny.,29,27,1007,18,290,84
,,,1474567200000,18:00,"Thursday, 22 9 2016, 18:00 — 00:00",22,Scattered showers. Broken clouds.,28,27,1008,15,290,90
true,"Fri, 23 Sep",23 Sep,1474588800000,00:00,"Friday, 23 9 2016, 00:00 — 06:00",34,Scattered clouds.,27,25,1007,10,270,96
,,,1474610400000,06:00,"Friday, 23 9 2016, 06:00 — 12:00",6,Sunny.,28,26,1007,12,330,91
,,,1474632000000,12:00,"Friday, 23 9 2016, 12:00 — 18:00",6,Sunny.,28,27,1005,18,300,89
,,,1474653600000,18:00,"Friday, 23 9 2016, 18:00 — 00:00",22,Scattered showers. Broken clouds.,28,26,1006,15,320,93
true,"Sat, 24 Sep",24 Sep,1474675200000,00:00,"Saturday, 24 9 2016, 00:00 — 06:00",22,Scattered showers. Broken clouds.,27,25,1004,11,290,92
,,,1474696800000,06:00,"Saturday, 24 9 2016, 06:00 — 12:00",6,Scattered clouds.,28,25,1006,8,350,86
,,,1474718400000,12:00,"Saturday, 24 9 2016, 12:00 — 18:00",6,Scattered clouds.,29,27,1004,15,310,84
,,,1474740000000,18:00,"Saturday, 24 9 2016, 18:00 — 00:00",15,Sprinkles. Fog.,29,28,1005,12,310,88
true,"Sun, 25 Sep",25 Sep,1474761600000,00:00,"Sunday, 25 9 2016, 00:00 — 06:00",14,Clear.,28,26,1005,13,300,88
,,,1474783200000,06:00,"Sunday, 25 9 2016, 06:00 — 12:00",6,Scattered clouds.,27,25,1007,11,330,87
,,,1474804800000,12:00,"Sunday, 25 9 2016, 12:00 — 18:00",6,Scattered clouds.,29,27,1006,13,320,79
,,,1474826400000,18:00,"Sunday, 25 9 2016, 18:00 — 00:00",15,Sprinkles. Fog.,29,28,1007,9,280,84
true,"Mon, 26 Sep",26 Sep,1474848000000,00:00,"Monday, 26 9 2016, 00:00 — 06:00",15,Sprinkles. Fog.,28,27,1007,9,300,87
,,,1474869600000,06:00,"Monday, 26 9 2016, 06:00 — 12:00",6,Scattered clouds.,30,27,1009,13,310,80
,,,1474891200000,12:00,"Monday, 26 9 2016, 12:00 — 18:00",2,Partly sunny.,31,29,1008,18,310,70
,,,1474912800000,18:00,"Monday, 26 9 2016, 18:00 — 00:00",14,Clear.,29,28,1009,10,290,80
true,"Tue, 27 Sep",27 Sep,1474934400000,00:00,"Tuesday, 27 9 2016, 00:00 — 06:00",15,Sprinkles. Fog.,28,27,1009,9,280,87
,,,1474956000000,06:00,"Tuesday, 27 9 2016, 06:00 — 12:00",2,Partly sunny.,29,28,1010,13,300,81
,,,1474977600000,12:00,"Tuesday, 27 9 2016, 12:00 — 18:00",6,Scattered clouds.,29,28,1009,17,300,81
,,,1474999200000,18:00,"Tuesday, 27 9 2016, 18:00 — 00:00",14,Clear.,29,28,1010,11,310,84
true,"Wed, 28 Sep",28 Sep,1475020800000,00:00,"Wednesday, 28 9 2016, 00:00 — 06:00",14,Clear.,27,27,1008,7,290,90
,,,1475042400000,06:00,"Wednesday, 28 9 2016, 06:00 — 12:00",2,Partly sunny.,31,27,1010,15,300,81
,,,1475064000000,12:00,"Wednesday, 28 9 2016, 12:00 — 18:00",6,Scattered clouds.,30,29,1008,18,300,76
,,,1475085600000,18:00,"Wednesday, 28 9 2016, 18:00 — 00:00",14,Clear.,29,28,1009,11,310,82
true,"Thu, 29 Sep",29 Sep,1475107200000,00:00,"Thursday, 29 9 2016, 00:00 — 06:00",14,Clear.,28,27,1007,8,320,88
,,,1475128800000,06:00,"Thursday, 29 9 2016, 06:00 — 12:00",2,Partly sunny.,31,27,1009,13,330,78
,,,1475150400000,12:00,"Thursday, 29 9 2016, 12:00 — 18:00",2,Clear.,31,29,1007,18,290,65
,,,1475172000000,18:00,"Thursday, 29 9 2016, 18:00 — 00:00",14,Fog.,29,27,1008,11,310,77
true,"Fri, 30 Sep",30 Sep,1475193600000,00:00,"Friday, 30 9 2016, 00:00 — 06:00",14,Clear.,27,26,1007,3,110,86
,,,1475215200000,06:00,"Friday, 30 9 2016, 06:00 — 12:00",2,Partly sunny.,30,26,1009,9,290,79
,,,1475236800000,12:00,"Friday, 30 9 2016, 12:00 — 18:00",2,Clear.,31,29,1007,20,300,67
,,,1475258400000,18:00,"Friday, 30 9 2016, 18:00 — 00:00",14,Fog.,29,27,1008,12,290,75
